TIME,SIGNAL
1799,0
1800,0
1801,0
1802,0
1803,844
1804,842
1805,844
1806,843
1807,842
1808,844
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,844
1816,842
1817,843
1818,844
1819,843
1820,842
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,842
1828,844
1829,843
1830,842
1831,842
1832,843
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,843
1841,844
1842,843
1843,842
1844,844
1845,843
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,842
1853,844
1854,843
1855,842
1856,844
1857,844
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,842
1866,843
1867,844
1868,843
1869,842
1870,843
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,844
1878,844
1879,843
1880,842
1881,844
1882,844
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,843
1890,842
1891,843
1892,844
1893,842
1894,843
1895,844
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,843
1903,842
1904,843
1905,843
1906,844
1907,842
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,842
1915,843
1916,844
1917,844
1918,843
1919,842
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,843
1928,842
1929,842
1930,844
1931,843
1932,842
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,843
1940,842
1941,843
1942,844
1943,842
1944,843
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,843
1952,843
1953,842
1954,843
1955,844
1956,843
1957,843
1958,0
1959,0
1960,0
1961,0
1962,0
1963,0
1964,844
1965,844
1966,842
1967,843
1968,843
1969,842
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,844
1977,842
1978,843
1979,843
1980,842
1981,843
1982,843
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,842
1990,842
1991,844
1992,844
1993,842
1994,843
1995,0
1996,0
1997,0
1998,0
1999,0
2000,0
2001,843
2002,843
2003,844
2004,843
2005,843
2006,844
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,844
2015,842
2016,843
2017,844
2018,842
2019,842
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,842
2027,843
2028,844
2029,842
2030,843
2031,844
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,843
2039,842
2040,843
2041,844
2042,842
2043,843
2044,844
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,842
2052,844
2053,844
2054,842
2055,843
2056,843
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,844
2064,842
2065,843
2066,844
2067,843
2068,843
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,842
2077,844
2078,843
2079,843
2080,843
2081,844
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,842
2089,843
2090,844
2091,844
2092,842
2093,843
2094,0
2095,0
2096,0
2097,0
2098,0
2099,0
2100,844
2101,843
2102,843
2103,844
2104,842
2105,843
2106,843
2107,0
2108,0
2109,0
2110,0
2111,0
2112,0
2113,842
2114,844
2115,842
2116,843
2117,844
2118,843
2119,0
2120,0
2121,0
2122,0
2123,0
2124,0
2125,843
2126,844
2127,844
2128,843
2129,843
2130,844
2131,0
2132,0
2133,0
2134,0
2135,0
2136,0
2137,0
2138,843
2139,844
2140,842
2141,843
2142,844
2143,843
2144,0
2145,0
2146,0
2147,0
2148,0
2149,0
2150,844
2151,842
2152,844
2153,844
2154,842
2155,843
2156,0
2157,0
2158,0
2159,0
2160,0
2161,0
2162,844
2163,842
2164,843
2165,844
2166,844
2167,843
2168,842
2169,0
2170,0
2171,0
2172,0
2173,0
2174,0
2175,843
2176,843
2177,842
2178,844
2179,843
2180,842
2181,0
2182,0
2183,0
2184,0
2185,0
2186,0
2187,844
2188,842
2189,843
2190,844
2191,842
2192,844
2193,842
2194,0
2195,0
2196,0
2197,0
2198,0
2199,0
2200,844
2201,842
2202,843
2203,844
2204,842
2205,843
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,843
2213,843
2214,843
2215,843
2216,842
2217,843
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,843
2226,844
2227,842
2228,843
2229,843
2230,842
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,844
2238,842
2239,844
2240,843
2241,842
2242,844
2243,0
2244,0
2245,0
2246,0
2247,0
2248,0
2249,842
2250,842
2251,843
2252,844
2253,842
2254,843
2255,843
2256,0
2257,0
2258,0
2259,0
2260,0
2261,0
2262,842
2263,843
2264,844
2265,843
2266,842
2267,844
2268,0
2269,0
2270,0
2271,0
2272,0
2273,0
2274,842
2275,844
2276,843
2277,843
2278,844
2279,843
2280,0
2281,0
2282,0
2283,0
2284,0
2285,0
2286,0
2287,843
2288,843
2289,844
2290,843
2291,842
2292,844
2293,0
2294,0
2295,0
2296,0
2297,0
2298,0
2299,842
2300,843
2301,843
2302,843
2303,843
2304,843
2305,0
2306,0
2307,0
2308,0
2309,0
2310,0
2311,0
2312,843
2313,844
2314,842
2315,843
2316,844
2317,843
2318,0
2319,0
2320,0
2321,0
2322,0
2323,0
2324,843
2325,842
2326,844
2327,842
2328,844
2329,843
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0
2336,843
2337,844
2338,843
2339,843
2340,844
2341,842
2342,843
2343,0
2344,0
2345,0
2346,0
2347,0
2348,0
2349,843
2350,842
2351,844
2352,842
2353,843
2354,844
2355,0
2356,0
2357,0
2358,0
2359,0
2360,0
2361,842
2362,843
2363,844
2364,842
2365,843
2366,842
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,843
2375,844
2376,842
2377,843
2378,844
2379,842
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,843
2387,844
2388,842
2389,843
2390,844
2391,843
2392,0
2393,0
2394,0
2395,0
2396,0
2397,0
2398,843
2399,844
2400,843
2401,844
2402,843
2403,842
2404,844
2405,0
2406,0
2407,0
2408,0
2409,0
2410,0
2411,844
2412,842
2413,843
2414,843
2415,842
2416,843
2417,0
2418,0
2419,0
2420,0
2421,0
2422,0
2423,843
2424,843
2425,844
2426,842
2427,843
2428,843
2429,0
2430,0
2431,0
2432,0
2433,0
2434,0
2435,0
2436,843
2437,842
2438,843
2439,843
2440,842
2441,843
2442,0
2443,0
2444,0
2445,0
2446,0
2447,0
2448,842
2449,843
2450,844
2451,842
2452,844
2453,844
2454,0
2455,0
2456,0
2457,0
2458,0
2459,0
2460,843
2461,844
2462,842
2463,843
2464,844
2465,843
2466,842
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2473,844
2474,842
2475,843
2476,843
2477,842
2478,844
2479,0
2480,0
2481,0
2482,0
2483,0
2484,0
2485,842
2486,844
2487,843
2488,842
2489,844
2490,842
2491,844
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,842
2499,844
2500,843
2501,842
2502,844
2503,844
2504,0
2505,0
2506,0
2507,0
2508,0
2509,0
2510,842
2511,843
2512,843
2513,842
2514,844
2515,844
2516,0
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,844
2524,843
2525,843
2526,844
2527,843
2528,843
2529,0
2530,0
2531,0
2532,0
2533,0
2534,0
2535,843
2536,843
2537,842
2538,843
2539,844
2540,842
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,844
2548,842
2549,843
2550,844
2551,843
2552,842
2553,844
2554,0
2555,0
2556,0
2557,0
2558,0
2559,0
2560,842
2561,844
2562,843
2563,842
2564,843
2565,843
2566,0
2567,0
2568,0
2569,0
2570,0
2571,0
2572,843
2573,843
2574,842
2575,843
2576,844
2577,843
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,843
2586,842
2587,844
2588,843
2589,842
2590,843
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,843
2598,842
2599,843
2600,844
2601,842
2602,842
2603,0
2604,0
2605,0
2606,0
2607,0
2608,0
2609,0
2610,843
2611,842
2612,843
2613,843
2614,842
2615,844
2616,0
2617,0
2618,0
2619,0
2620,0
2621,0
2622,842
2623,843
2624,844
2625,843
2626,843
2627,844
2628,0
2629,0
2630,0
2631,0
2632,0
2633,0
2634,844
2635,843
2636,842
2637,843
2638,844
2639,842
2640,842
2641,0
2642,0
2643,0
2644,0
2645,0
2646,0
2647,842
2648,843
2649,843
2650,842
2651,844
2652,843
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,844
2660,842
2661,843
2662,844
2663,842
2664,844
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0
2671,0
2672,844
2673,842
2674,844
2675,843
2676,843
2677,844
2678,0
2679,0
2680,0
2681,0
2682,0
2683,0
2684,842
2685,843
2686,844
2687,843
2688,842
2689,843
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,844
2697,842
2698,843
2699,844
2700,843
2701,843
2702,844
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2709,843
2710,844
2711,842
2712,843
2713,844
2714,842
2715,0
2716,0
2717,0
2718,0
2719,0
2720,0
2721,844
2722,844
2723,842
2724,843
2725,844
2726,842
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,0
2734,844
2735,843
2736,843
2737,844
2738,843
2739,842
2740,0
2741,0
2742,0
2743,0
2744,0
2745,0
2746,844
2747,843
2748,843
2749,844
2750,842
2751,843
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,844
2759,842
2760,843
2761,844
2762,843
2763,842
2764,843
2765,0
2766,0
2767,0
2768,0
2769,0
2770,0
2771,844
2772,844
2773,843
2774,844
2775,843
2776,842
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,843
2784,844
2785,842
2786,843
2787,844
2788,843
2789,843
2790,0
2791,0
2792,0
2793,0
2794,0
2795,0
2796,843
2797,842
2798,844
2799,843
2800,842
2801,843
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,844
2809,842
2810,843
2811,843
2812,842
2813,844
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,844
2822,843
2823,843
2824,844
2825,843
2826,844
2827,0
2828,0
2829,0
2830,0
2831,0
2832,0
2833,843
2834,844
2835,842
2836,843
2837,844
2838,842
2839,0
2840,0
2841,0
2842,0
2843,0
2844,0
2845,843
2846,843
2847,844
2848,843
2849,842
2850,843
2851,844
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,844
2859,844
2860,843
2861,843
2862,844
2863,843
2864,0
2865,0
2866,0
2867,0
2868,0
2869,0
2870,843
2871,842
2872,844
2873,842
2874,843
2875,844
2876,0
2877,0
2878,0
2879,0
2880,0
2881,0
2882,0
2883,842
2884,844
2885,843
2886,843
2887,843
2888,842
2889,0
2890,0
2891,0
2892,0
2893,0
2894,0
2895,843
2896,844
2897,844
2898,843
2899,844
2900,844
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,843
2908,842
2909,843
2910,844
2911,842
2912,843
2913,844
2914,0
2915,0
2916,0
2917,0
2918,0
2919,0
2920,843
2921,844
2922,842
2923,842
2924,844
2925,842
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,843
2933,842
2934,843
2935,843
2936,843
2937,842
2938,842
2939,0
2940,0
2941,0
2942,0
2943,0
2944,0
2945,844
2946,843
2947,842
2948,843
2949,844
2950,842
2951,0
2952,0
2953,0
2954,0
2955,0
2956,0
2957,844
2958,842
2959,843
2960,844
2961,842
2962,844
2963,0
2964,0
2965,0
2966,0
2967,0
2968,0
2969,0
2970,844
2971,843
2972,843
2973,844
2974,843
2975,842
2976,0
2977,0
2978,0
2979,0
2980,0
2981,0
2982,842
2983,844
2984,844
2985,842
2986,842
2987,844
2988,0
2989,0
2990,0
2991,0
2992,0
2993,0
2994,844
2995,842
2996,843
