TIME,SIGNAL
799,114
800,91
801,242
802,406
803,524
804,619
805,697
806,765
807,815
808,854
809,888
810,913
811,750
812,599
813,479
814,371
815,294
816,234
817,181
818,143
819,116
820,92
821,258
822,403
823,523
824,619
825,704
826,765
827,815
828,854
829,886
830,913
831,742
832,594
833,472
834,375
835,290
836,229
837,183
838,146
839,113
840,90
841,269
842,412
843,528
844,623
845,709
846,769
847,816
848,856
849,890
850,913
851,744
852,596
853,461
854,367
855,292
856,225
857,179
858,143
859,114
860,84
861,260
862,406
863,538
864,631
865,706
866,767
867,816
868,859
869,890
870,915
871,739
872,591
873,456
874,363
875,288
876,228
877,181
878,140
879,112
880,88
881,274
882,417
883,532
884,636
885,711
886,770
887,818
888,861
889,891
890,915
891,738
892,575
893,459
894,365
895,282
896,224
897,178
898,142
899,111
900,84
901,283
902,424
903,538
904,632
905,716
906,774
907,822
908,859
909,890
910,895
911,720
912,574
913,458
914,362
915,280
916,222
917,177
918,140
919,112
920,111
921,287
922,427
923,540
924,642
925,714
926,774
927,822
928,864
929,893
930,899
931,723
932,564
933,449
934,357
935,284
936,219
937,175
938,138
939,111
940,117
941,289
942,427
943,543
944,643
945,716
946,774
947,823
948,865
949,894
950,892
951,718
952,573
953,444
954,352
955,278
956,222
957,176
958,135
959,108
960,115
961,289
962,430
963,556
964,646
965,718
966,777
967,828
968,864
969,894
970,894
971,699
972,559
973,446
974,354
975,274
976,218
977,173
978,138
979,107
980,122
981,293
982,430
983,557
984,646
985,719
986,776
987,828
988,866
989,895
990,890
991,696
992,556
993,443
994,351
995,278
996,215
997,170
998,135
999,108
1000,116
1001,297
1002,443
1003,559
1004,652
1005,719
1006,778
1007,827
1008,865
1009,896
1010,868
1011,691
1012,547
1013,443
1014,348
1015,274
1016,215
1017,169
1018,132
1019,108
1020,129
1021,306
1022,450
1023,565
1024,647
1025,721
1026,783
1027,831
1028,869
1029,895
1030,873
1031,694
1032,548
1033,431
1034,348
1035,273
1036,214
1037,167
1038,132
1039,107
1040,133
1041,310
1042,454
1043,568
1044,649
1045,724
1046,784
1047,832
1048,868
1049,896
1050,868
1051,691
1052,547
1053,431
1054,339
1055,266
1056,209
1057,168
1058,133
1059,105
1060,151
1061,324
1062,450
1063,565
1064,657
1065,730
1066,788
1067,831
1068,869
1069,899
1070,847
1071,674
1072,548
1073,431
1074,338
