TIME,SIGNAL
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,843
15,843
16,843
17,843
18,843
19,0
20,0
21,0
22,0
23,0
24,0
25,844
26,842
27,844
28,843
29,843
30,0
31,0
32,0
33,0
34,0
35,0
36,842
37,844
38,842
39,843
40,843
41,0
42,0
43,0
44,0
45,0
46,0
47,844
48,842
49,843
50,844
51,843
52,0
53,0
54,0
55,0
56,0
57,0
58,843
59,844
60,843
61,844
62,842
63,0
64,0
65,0
66,0
67,0
68,0
69,842
70,843
71,843
72,842
73,844
74,0
75,0
76,0
77,0
78,0
79,0
80,844
81,844
82,842
83,844
84,844
85,0
86,0
87,0
88,0
89,0
90,0
91,844
92,842
93,843
94,843
95,842
96,0
97,0
98,0
99,0
100,0
101,0
102,842
103,842
104,842
105,843
106,844
107,0
108,0
109,0
110,0
111,0
112,0
113,844
114,844
115,842
116,843
117,842
118,0
119,0
120,0
121,0
122,0
123,0
124,842
125,843
126,843
127,844
128,844
129,0
130,0
131,0
132,0
133,0
134,0
135,843
136,844
137,844
138,843
139,843
140,842
141,0
142,0
143,0
144,0
145,0
146,843
147,842
148,842
149,842
150,843
151,0
152,0
153,0
154,0
155,0
156,0
157,842
158,842
159,844
160,844
161,843
162,843
163,0
164,0
165,0
166,0
167,0
168,844
169,844
170,843
171,843
172,843
173,843
174,0
175,0
176,0
177,0
178,0
179,842
180,843
181,844
182,844
183,844
184,0
185,0
186,0
187,0
188,0
189,0
190,844
191,844
192,843
193,842
194,842
195,842
196,0
197,0
198,0
199,0
200,0
201,842
202,843
203,844
204,843
205,842
206,841
207,0
208,0
209,0
210,0
211,0
212,842
213,842
214,843
215,844
216,843
217,842
218,0
219,0
220,0
221,0
222,0
223,843
224,843
225,844
226,844
227,844
228,0
229,0
230,0
231,0
232,0
233,0
234,843
235,843
236,842
237,844
238,843
239,843
240,0
241,0
242,0
243,0
244,0
245,843
246,842
247,842
248,843
249,844
250,843
251,0
252,0
253,0
254,0
255,0
256,844
257,843
258,842
259,842
260,842
261,843
262,0
263,0
264,0
265,0
266,0
267,844
268,844
269,843
270,843
271,843
272,842
273,0
274,0
275,0
276,0
277,0
278,843
279,843
280,842
281,842
282,843
283,843
284,0
285,0
286,0
287,0
288,0
289,843
290,843
291,842
292,842
293,843
294,843
295,0
296,0
297,0
298,0
299,0
300,843
301,842
302,843
303,843
304,844
305,842
306,0
307,0
308,0
309,0
310,0
311,843
312,843
313,844
314,844
315,844
316,844
317,0
318,0
319,0
320,0
321,0
322,844
323,844
324,844
325,843
326,842
327,843
328,0
329,0
330,0
331,0
332,0
333,843
334,844
335,844
336,844
337,842
338,843
339,0
340,0
341,0
342,0
343,0
344,842
345,843
346,844
347,844
348,843
349,842
350,0
351,0
352,0
353,0
354,0
355,843
356,844
357,842
358,842
359,842
360,842
361,0
362,0
363,0
364,0
365,0
366,843
367,844
368,843
369,842
370,843
371,843
372,0
373,0
374,0
375,0
376,0
377,843
378,844
379,844
380,843
381,842
382,843
383,0
384,0
385,0
386,0
387,0
388,842
389,843
390,844
391,844
392,843
393,842
394,0
395,0
396,0
397,0
398,0
399,843
400,842
401,843
402,844
403,844
404,844
405,0
406,0
407,0
408,0
409,0
410,844
411,844
412,844
413,843
414,842
415,843
416,0
417,0
418,0
419,0
420,0
421,842
422,843
423,843
424,844
425,843
426,842
427,0
428,0
429,0
430,0
431,0
432,843
433,842
434,843
435,844
436,844
437,843
438,0
439,0
440,0
441,0
442,0
443,844
444,843
445,843
446,842
447,843
448,843
449,0
450,0
451,0
452,0
453,0
454,843
455,844
456,844
457,843
458,843
459,842
460,0
461,0
462,0
463,0
464,0
465,842
466,844
467,844
468,843
469,843
470,842
471,0
472,0
473,0
474,0
475,0
476,842
477,842
478,843
479,844
480,844
481,843
482,0
483,0
484,0
485,0
486,0
487,843
488,843
489,842
490,842
491,842
492,843
493,0
494,0
495,0
496,0
497,0
498,843
499,842
500,843
501,844
502,844
503,844
504,0
505,0
506,0
507,0
508,0
509,844
510,844
511,843
512,842
513,842
514,843
515,0
516,0
517,0
518,0
519,0
520,843
521,843
522,843
523,844
524,844
525,843
526,0
527,0
528,0
529,0
530,0
531,844
532,844
533,844
534,843
535,843
536,842
537,0
538,0
539,0
540,0
541,0
542,843
543,843
544,842
545,842
546,843
547,844
548,0
549,0
550,0
551,0
552,0
553,844
554,844
555,843
556,843
557,843
558,844
559,0
560,0
561,0
562,0
563,0
564,844
565,844
566,843
567,843
568,842
569,842
570,0
571,0
572,0
573,0
574,0
575,842
576,843
577,843
578,844
579,844
580,844
581,0
582,0
583,0
584,0
585,0
586,843
587,844
588,844
589,843
590,842
591,842
592,0
593,0
594,0
595,0
596,0
597,844
598,843
599,843
600,842
601,842
602,843
603,0
604,0
605,0
606,0
607,0
608,842
609,842
610,843
611,843
612,843
613,843
614,0
615,0
616,0
617,0
618,0
619,842
620,842
621,842
622,843
623,844
624,844
625,0
626,0
627,0
628,0
629,0
630,842
631,844
632,844
633,844
634,843
635,842
636,0
637,0
638,0
639,0
640,0
641,843
642,843
643,842
644,843
645,844
646,843
647,0
648,0
649,0
650,0
651,0
652,844
653,844
654,843
655,843
656,843
657,842
658,0
659,0
660,0
661,0
662,0
663,843
664,844
665,843
666,843
667,842
668,843
669,0
670,0
671,0
672,0
673,0
674,843
675,843
676,842
677,843
678,843
679,844
680,0
681,0
682,0
683,0
684,0
685,844
686,844
687,844
688,843
689,842
690,842
691,0
692,0
693,0
694,0
695,0
696,843
697,843
698,843
699,842
700,843
701,842
702,0
703,0
704,0
705,0
706,0
707,842
708,843
709,844
710,843
711,843
712,842
713,0
714,0
715,0
716,0
717,0
718,842
719,843
720,844
721,843
722,843
723,843
724,0
725,0
726,0
727,0
728,0
729,843
730,842
731,842
732,843
733,844
734,843
735,0
736,0
737,0
738,0
739,0
740,843
741,842
742,843
743,843
744,843
745,844
746,0
747,0
748,0
749,0
750,0
751,843
752,844
753,843
754,842
755,842
756,843
757,0
758,0
759,0
760,0
761,0
762,843
763,844
764,844
765,844
766,842
767,843
768,0
769,0
770,0
771,0
772,0
773,842
774,844
775,844
776,844
777,843
778,842
779,0
780,0
781,0
782,0
783,0
784,842
785,843
786,842
787,843
788,843
789,844
790,0
791,0
792,0
793,0
794,0
795,844
796,843
797,843
798,842
799,842
800,844
801,0
802,0
803,0
804,0
805,0
806,842
807,843
808,844
809,844
810,844
811,843
812,0
813,0
814,0
815,0
816,0
817,844
818,843
819,842
820,842
821,843
822,843
823,0
824,0
825,0
826,0
827,0
828,843
829,843
830,844
831,844
832,844
833,844
834,0
835,0
836,0
837,0
838,0
839,844
840,843
841,842
842,843
843,843
844,844
845,0
846,0
847,0
848,0
849,0
850,843
851,844
852,843
853,843
854,842
855,842
856,0
857,0
858,0
859,0
860,0
861,844
862,844
863,844
864,843
865,843
866,842
867,0
868,0
869,0
870,0
871,0
872,842
873,843
874,844
875,844
876,843
877,843
878,0
879,0
880,0
881,0
882,0
883,844
884,842
885,843
886,844
887,844
888,843
889,0
890,0
891,0
892,0
893,0
894,844
895,843
896,842
897,843
898,844
899,844
900,0
901,0
902,0
903,0
904,0
905,844
906,844
907,844
908,844
909,844
910,843
911,0
912,0
913,0
914,0
915,0
916,0
917,843
918,843
919,844
920,844
921,844
922,0
923,0
924,0
925,0
926,0
927,844
928,844
929,843
930,843
931,842
932,842
933,0
934,0
935,0
936,0
937,0
938,0
939,842
940,843
941,843
942,844
943,844
944,0
945,0
946,0
947,0
948,0
949,0
950,844
951,844
952,844
953,844
954,843
955,0
956,0
957,0
958,0
959,0
960,0
961,843
962,843
963,844
964,844
965,844
966,0
967,0
968,0
969,0
970,0
971,0
972,844
973,844
974,844
975,843
976,842
977,0
978,0
979,0
980,0
981,0
982,0
983,844
984,843
985,842
986,842
987,843
988,0
989,0
990,0
991,0
992,0
993,0
994,842
995,842
996,842
997,843
998,844
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,843
1006,843
1007,843
1008,844
1009,844
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,843
1017,843
1018,844
1019,843
1020,842
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,843
1028,843
1029,843
1030,844
1031,843
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,844
1039,842
1040,843
1041,844
1042,843
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,843
1050,842
1051,842
1052,843
1053,843
1054,0
1055,0
1056,0
1057,0
1058,0
1059,0
1060,843
1061,844
1062,844
1063,843
1064,842
1065,0
1066,0
1067,0
1068,0
1069,0
1070,0
1071,844
1072,842
1073,843
1074,844
1075,844
1076,0
1077,0
1078,0
1079,0
1080,0
1081,0
1082,844
1083,842
1084,843
1085,843
1086,843
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,844
1094,843
1095,842
1096,843
1097,844
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,843
1105,843
1106,844
1107,843
1108,842
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,842
1116,843
1117,844
1118,844
1119,842
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,842
1127,843
1128,844
1129,843
1130,842
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,842
1138,842
1139,842
1140,844
1141,844
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,842
1149,843
1150,844
1151,844
1152,842
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,844
1160,843
1161,843
1162,844
1163,844
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,844
1171,842
1172,843
1173,844
1174,843
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,844
1182,843
1183,842
1184,842
1185,843
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,842
1193,843
1194,844
1195,844
1196,842
1197,0
1198,0
1199,0
1200,0
1201,0
1202,0
1203,844
1204,843
1205,843
1206,844
1207,843
1208,0
1209,0
1210,0
1211,0
1212,0
1213,0
1214,842
1215,842
1216,843
1217,844
1218,843
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,844
1226,843
1227,842
1228,843
1229,844
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,843
1237,844
1238,844
1239,842
1240,842
1241,0
1242,0
1243,0
1244,0
1245,0
1246,0
1247,842
1248,844
1249,844
1250,843
1251,843
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,842
1259,844
1260,844
1261,842
1262,842
1263,0
1264,0
1265,0
1266,0
1267,0
1268,0
1269,842
1270,843
1271,843
1272,844
1273,843
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
1280,843
1281,843
1282,842
1283,843
1284,844
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0
1291,843
1292,842
1293,844
1294,844
1295,842
1296,0
1297,0
1298,0
1299,0
1300,0
1301,0
1302,844
1303,843
1304,843
1305,844
1306,843
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,842
1314,843
1315,844
1316,843
1317,842
1318,0
1319,0
1320,0
1321,0
1322,0
1323,0
1324,842
1325,843
1326,843
1327,843
1328,843
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,844
1336,844
1337,842
1338,843
1339,844
1340,0
1341,0
1342,0
1343,0
1344,0
1345,0
1346,843
1347,843
1348,844
1349,843
1350,843
1351,0
1352,0
1353,0
1354,0
1355,0
1356,0
1357,844
1358,844
1359,843
1360,842
1361,843
1362,0
1363,0
1364,0
1365,0
1366,0
1367,0
1368,842
1369,843
1370,844
1371,843
1372,842
1373,0
1374,0
1375,0
1376,0
1377,0
1378,0
1379,843
1380,844
1381,843
1382,842
1383,842
1384,0
1385,0
1386,0
1387,0
1388,0
1389,0
1390,842
1391,842
1392,843
1393,844
1394,844
1395,0
1396,0
1397,0
1398,0
1399,0
1400,0
1401,842
1402,843
1403,843
1404,844
1405,844
1406,0
1407,0
1408,0
1409,0
1410,0
1411,0
1412,843
1413,844
1414,843
1415,843
1416,842
1417,0
1418,0
1419,0
1420,0
1421,0
1422,0
1423,842
1424,843
1425,844
1426,844
1427,842
1428,0
1429,0
1430,0
1431,0
1432,0
1433,0
1434,844
1435,843
1436,842
1437,842
1438,843
1439,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,842
1446,843
1447,843
1448,844
1449,843
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,843
1457,842
1458,843
1459,844
1460,843
1461,0
1462,0
1463,0
1464,0
1465,0
1466,0
1467,843
1468,843
1469,843
1470,844
1471,842
1472,0
1473,0
1474,0
1475,0
1476,0
1477,0
1478,844
1479,843
1480,843
1481,842
1482,844
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,843
1490,844
1491,843
1492,842
1493,844
1494,0
1495,0
1496,0
1497,0
1498,0
1499,0
1500,843
1501,844
1502,844
1503,843
1504,843
1505,0
1506,0
1507,0
1508,0
1509,0
1510,0
1511,844
1512,843
1513,843
1514,844
1515,843
1516,0
1517,0
1518,0
1519,0
1520,0
1521,0
1522,843
1523,842
1524,844
1525,844
1526,843
1527,0
1528,0
1529,0
1530,0
1531,0
1532,0
1533,843
1534,842
1535,843
1536,844
1537,843
1538,0
1539,0
1540,0
1541,0
1542,0
1543,0
1544,843
1545,842
1546,843
1547,844
1548,842
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,842
1556,844
1557,843
1558,842
1559,843
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,843
1567,844
1568,844
1569,843
1570,842
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,843
1578,842
1579,844
1580,844
1581,843
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,844
1589,843
1590,843
1591,843
1592,843
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,842
1600,843
1601,843
1602,843
1603,843
1604,843
1605,0
1606,0
1607,0
1608,0
1609,0
1610,843
1611,843
1612,844
1613,844
1614,843
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,843
1622,842
1623,844
1624,844
1625,842
1626,842
1627,0
1628,0
1629,0
1630,0
1631,0
1632,844
1633,843
1634,842
1635,844
1636,843
1637,842
1638,0
1639,0
1640,0
1641,0
1642,0
1643,842
1644,843
1645,844
1646,843
1647,843
1648,842
1649,0
1650,0
1651,0
1652,0
1653,0
1654,844
1655,843
1656,842
1657,842
1658,844
1659,843
1660,0
1661,0
1662,0
1663,0
1664,0
1665,843
1666,844
1667,844
1668,843
1669,842
1670,841
1671,0
1672,0
1673,0
1674,0
1675,0
1676,844
1677,842
1678,843
1679,844
1680,844
1681,842
1682,0
1683,0
1684,0
1685,0
1686,0
1687,844
1688,842
1689,843
1690,844
1691,844
1692,842
1693,0
1694,0
1695,0
1696,0
1697,0
1698,842
1699,843
1700,844
1701,842
1702,843
1703,844
1704,0
1705,0
1706,0
1707,0
1708,0
1709,842
1710,843
1711,844
1712,844
1713,843
1714,841
1715,0
1716,0
1717,0
1718,0
1719,0
1720,844
1721,843
1722,842
1723,843
1724,844
1725,843
1726,0
1727,0
1728,0
1729,0
1730,0
1731,843
1732,844
1733,844
1734,843
1735,842
1736,843
1737,0
1738,0
1739,0
1740,0
1741,0
1742,844
1743,842
1744,843
1745,844
1746,843
1747,842
1748,0
1749,0
1750,0
1751,0
1752,0
1753,843
1754,844
1755,844
1756,843
1757,843
1758,842
1759,0
1760,0
1761,0
1762,0
1763,0
1764,842
1765,843
1766,843
1767,843
1768,842
1769,843
1770,0
1771,0
1772,0
1773,0
1774,0
1775,843
1776,843
1777,844
1778,844
1779,843
1780,842
1781,0
1782,0
1783,0
1784,0
1785,0
1786,843
1787,844
1788,844
1789,844
1790,842
1791,843
1792,0
1793,0
1794,0
1795,0
1796,0
1797,844
1798,844
