TIME,SIGNAL
1039,382
1040,519
1041,624
1042,522
1043,405
1044,384
1045,522
1046,626
1047,520
1048,415
1049,386
1050,522
1051,624
1052,522
1053,406
1054,401
1055,519
1056,623
1057,524
1058,408
1059,398
1060,531
1061,632
1062,527
1063,409
1064,396
1065,531
1066,633
1067,527
1068,408
1069,398
1070,532
1071,634
1072,524
1073,408
1074,398
1075,531
1076,634
1077,524
1078,406
1079,400
1080,533
1081,635
1082,522
1083,404
1084,403
1085,534
1086,626
1087,520
1088,402
1089,404
1090,536
1091,627
1092,518
1093,402
1094,404
1095,535
1096,636
1097,522
1098,405
1099,401
1100,532
1101,634
1102,509
1103,396
1104,398
1105,531
1106,633
1107,510
1108,395
1109,398
1110,532
1111,633
1112,509
1113,396
1114,417
1115,531
1116,633
1117,508
1118,395
1119,417
1120,532
1121,634
1122,506
1123,394
1124,402
1125,534
1126,636
1127,505
1128,392
1129,404
1130,536
1131,636
1132,503
1133,391
1134,405
1135,537
1136,637
1137,504
1138,392
1139,421
1140,535
1141,635
1142,507
1143,394
1144,416
1145,544
1146,643
1147,509
1148,396
1149,416
1150,545
1151,643
1152,508
1153,395
1154,417
1155,544
1156,644
1157,509
1158,395
1159,417
1160,546
1161,644
1162,507
1163,394
1164,418
1165,547
1166,645
1167,507
1168,392
1169,419
1170,547
1171,646
1172,506
1173,393
1174,420
1175,548
1176,646
1177,505
1178,393
1179,419
1180,547
1181,643
1182,494
1183,385
1184,414
1185,543
1186,642
1187,494
1188,384
1189,431
1190,543
1191,643
1192,493
1193,383
1194,418
1195,545
1196,644
1197,492
1198,383
1199,419
1200,546
1201,644
1202,493
1203,382
1204,419
1205,547
1206,644
1207,489
1208,380
1209,422
1210,549
1211,647
1212,488
1213,379
1214,424
1215,551
1216,632
1217,486
1218,377
1219,427
1220,552
1221,633
1222,487
1223,378
1224,441
1225,550
1226,647
1227,490
1228,382
1229,438
1230,561
1231,646
1232,492
1233,382
1234,436
1235,559
1236,621
1237,493
1238,383
1239,435
1240,559
1241,619
1242,478
1243,382
1244,435
1245,559
1246,619
1247,476
1248,381
1249,438
1250,561
1251,615
1252,488
1253,380
1254,439
1255,563
1256,613
1257,487
1258,378
1259,443
1260,564
1261,632
1262,486
1263,378
1264,442
1265,563
1266,614
1267,474
1268,381
1269,440
1270,561
1271,617
1272,477
1273,371
1274,435
1275,559
1276,622
1277,479
1278,371
1279,451
1280,560
1281,620
1282,477
1283,370
1284,452
1285,560
1286,620
1287,478
1288,371
1289,453
1290,560
1291,619
1292,476
1293,371
1294,454
1295,560
1296,615
1297,474
1298,369
1299,456
1300,563
1301,613
1302,473
1303,367
1304,443
1305,564
1306,613
1307,474
1308,368
1309,456
1310,573
1311,617
1312,476
1313,371
1314,453
1315,572
1316,601
1317,464
1318,371
1319,451
1320,572
1321,600
1322,464
1323,371
1324,452
1325,573
1326,599
1327,462
1328,371
1329,454
1330,573
1331,598
1332,463
1333,370
1334,454
1335,573
1336,596
1337,460
1338,367
1339,456
1340,575
1341,594
1342,473
1343,367
1344,460
1345,578
1346,590
1347,470
1348,366
1349,459
1350,576
1351,592
1352,459
1353,366
1354,456
1355,573
1356,595
1357,461
1358,359
1359,469
1360,572
1361,599
1362,464
1363,359
1364,468
1365,573
1366,599
1367,463
1368,360
1369,468
1370,585
1371,599
1372,463
1373,360
1374,471
1375,586
1376,597
1377,463
1378,359
1379,472
1380,575
1381,595
1382,460
1383,357
1384,474
1385,577
1386,592
1387,458
1388,356
1389,476
1390,578
1391,590
1392,457
1393,355
1394,474
1395,589
1396,594
1397,460
1398,358
1399,471
1400,586
1401,579
1402,449
1403,359
1404,468
1405,584
1406,579
1407,449
1408,359
1409,470
1410,585
1411,579
1412,449
1413,358
1414,471
1415,585
1416,579
1417,447
1418,359
1419,472
1420,587
1421,577
1422,447
1423,356
1424,474
1425,588
1426,575
1427,444
1428,357
1429,475
1430,591
1431,571
1432,456
1433,355
1434,476
1435,591
1436,572
1437,444
1438,356
1439,475
1440,589
1441,576
1442,446
1443,348
1444,487
1445,587
1446,579
1447,450
1448,349
1449,485
1450,597
1451,579
1452,449
1453,347
1454,486
1455,597
1456,579
1457,448
1458,348
1459,486
1460,598
1461,578
1462,448
1463,347
1464,488
1465,600
1466,576
1467,446
1468,347
1469,488
1470,600
1471,575
1472,445
1473,346
1474,490
1475,601
1476,572
1477,444
1478,346
1479,489
1480,600
1481,560
1482,448
1483,348
1484,485
1485,597
1486,563
1487,436
1488,349
1489,485
1490,596
1491,562
1492,435
1493,348
1494,486
1495,598
1496,560
1497,434
1498,355
1499,486
1500,598
1501,561
1502,434
1503,355
1504,487
1505,599
1506,560
1507,433
1508,358
1509,489
1510,601
1511,558
1512,432
1513,346
1514,489
1515,601
1516,555
1517,430
1518,344
1519,491
1520,600
1521,558
1522,433
1523,359
1524,502
1525,599
1526,561
1527,435
1528,338
1529,499
1530,609
1531,562
1532,435
1533,354
1534,500
1535,610
1536,561
1537,435
1538,355
1539,501
1540,610
1541,560
1542,435
1543,355
1544,500
1545,610
1546,558
1547,433
1548,357
1549,503
1550,612
1551,557
1552,430
1553,362
1554,505
1555,613
1556,554
1557,430
1558,365
1559,507
1560,604
1561,552
1562,428
1563,364
1564,506
1565,613
1566,555
1567,431
1568,359
1569,503
1570,610
1571,542
1572,421
1573,356
1574,500
1575,610
1576,544
1577,422
1578,377
1579,501
1580,611
1581,542
1582,421
1583,378
1584,502
1585,610
1586,543
1587,422
1588,379
1589,503
1590,611
1591,541
1592,419
1593,380
1594,504
1595,612
1596,539
1597,417
1598,363
1599,506
1600,614
1601,536
1602,416
1603,366
1604,506
1605,613
1606,538
1607,418
1608,382
1609,518
1610,612
1611,541
1612,420
1613,379
1614,515
1615,622
1616,543
1617,422
1618,377
1619,515
1620,620
1621,545
1622,421
1623,379
1624,517
1625,622
1626,543
1627,422
1628,379
1629,516
1630,622
1631,541
1632,419
1633,381
1634,518
1635,624
1636,539
1637,418
1638,383
1639,521
1640,625
1641,536
1642,416
1643,386
1644,522
1645,627
1646,533
1647,415
1648,385
1649,521
1650,625
1651,521
1652,416
1653,381
1654,518
1655,623
1656,524
1657,407
1658,379
1659,517
1660,621
1661,527
1662,409
1663,397
1664,517
1665,622
1666,526
1667,408
1668,398
1669,516
1670,622
1671,525
1672,407
1673,398
1674,517
1675,622
1676,524
1677,405
1678,401
1679,520
1680,625
1681,521
1682,404
1683,403
1684,522
1685,626
1686,520
1687,403
1688,387
1689,522
1690,625
1691,520
1692,404
1693,401
1694,533
1695,624
1696,524
1697,407
1698,398
1699,530
1700,632
1701,511
1702,409
1703,397
1704,530
1705,633
1706,510
1707,407
1708,398
1709,531
1710,634
1711,509
1712,407
1713,399
1714,532
1715,634
1716,508
1717,406
1718,399
1719,532
1720,633
1721,506
1722,406
1723,402
1724,533
1725,635
1726,521
1727,404
1728,404
1729,536
1730,636
1731,517
1732,403
1733,404
1734,535
1735,635
1736,506
1737,394
1738,401
1739,532
1740,633
1741,508
1742,396
1743,415
1744,530
1745,632
1746,510
1747,396
1748,415
1749,530
1750,633
1751,509
1752,395
1753,416
1754,546
1755,634
1756,509
1757,395
1758,417
1759,546
1760,634
1761,508
1762,394
1763,420
1764,533
1765,636
1766,505
1767,392
1768,422
1769,536
1770,637
1771,502
1772,391
1773,424
1774,537
1775,638
1776,502
1777,390
1778,422
1779,549
1780,636
1781,506
1782,393
1783,418
1784,545
1785,643
1786,495
1787,396
1788,416
1789,544
1790,643
1791,494
1792,395
1793,417
1794,546
1795,644
1796,493
1797,395
1798,417
1799,546
1800,644
1801,492
1802,395
1803,418
1804,546
1805,645
1806,493
1807,393
1808,420
1809,546
1810,646
1811,491
1812,392
1813,421
1814,548
1815,645
1816,490
1817,392
1818,421
1819,548
1820,644
1821,493
1822,384
1823,436
1824,545
1825,644
1826,494
1827,385
1828,432
1829,557
1830,643
1831,494
1832,384
1833,435
1834,558
1835,644
1836,492
1837,383
1838,436
1839,559
1840,643
1841,493
1842,382
1843,436
1844,559
1845,644
1846,491
1847,381
1848,437
1849,548
1850,646
1851,489
1852,379
1853,441
1854,551
1855,648
1856,487
1857,379
1858,442
1859,553
1860,632
1861,487
1862,379
1863,441
1864,563
1865,646
1866,489
1867,381
1868,437
1869,561
1870,618
1871,478
1872,383
1873,436
1874,559
1875,621
1876,479
1877,382
1878,436
1879,559
1880,620
1881,476
1882,371
1883,436
1884,558
1885,620
1886,477
1887,371
1888,438
1889,561
1890,617
1891,476
1892,381
1893,440
1894,563
1895,614
1896,474
1897,379
1898,443
1899,564
1900,612
1901,472
1902,378
1903,442
1904,564
1905,613
1906,474
1907,368
1908,440
1909,561
1910,617
1911,477
1912,371
1913,453
1914,571
1915,621
1916,479
1917,371
1918,451
1919,572
1920,620
1921,478
1922,372
1923,453
1924,573
1925,620
1926,478
1927,371
1928,454
1929,573
1930,618
1931,476
1932,370
1933,453
1934,572
1935,615
1936,474
1937,369
1938,457
1939,575
1940,613
1941,473
1942,367
1943,460
1944,564
1945,612
1946,472
1947,367
1948,456
1949,575
1950,596
1951,475
1952,370
1953,454
1954,571
1955,599
1956,465
1957,361
1958,452
1959,572
1960,600
1961,464
1962,359
1963,453
1964,573
1965,599
1966,463
1967,360
1968,454
1969,572
1970,599
1971,463
1972,359
1973,455
1974,574
1975,596
1976,460
1977,358
1978,457
1979,576
1980,594
1981,459
1982,368
1983,459
1984,578
1985,590
1986,456
1987,365
1988,462
1989,578
1990,590
1991,456
1992,356
1993,458
1994,576
1995,594
1996,460
1997,357
1998,472
1999,575
2000,598
2001,463
2002,360
2003,469
2004,584
2005,599
2006,463
2007,360
2008,469
2009,586
2010,579
2011,463
2012,359
2013,471
2014,586
2015,579
2016,462
2017,358
2018,471
2019,588
2020,594
2021,460
2022,358
2023,473
2024,589
2025,592
2026,459
2027,356
2028,476
2029,591
2030,589
2031,456
2032,355
2033,476
2034,590
2035,575
2036,458
2037,357
2038,472
2039,586
2040,578
2041,449
2042,348
2043,470
2044,585
2045,581
2046,449
2047,349
2048,469
2049,585
2050,579
2051,448
2052,348
2053,471
2054,585
2055,579
2056,447
2057,349
2058,471
2059,588
2060,578
2061,447
2062,347
2063,474
2064,588
2065,575
2066,445
2067,345
2068,475
2069,590
2070,572
2071,444
2072,355
2073,477
2074,590
2075,572
2076,444
2077,346
2078,489
2079,588
2080,577
2081,448
2082,347
2083,486
2084,597
2085,563
2086,449
2087,349
2088,484
2089,597
2090,562
2091,449
2092,348
2093,486
2094,598
2095,561
2096,449
2097,348
2098,487
2099,598
2100,561
2101,448
2102,348
2103,487
2104,600
2105,559
2106,446
2107,346
2108,488
2109,601
2110,557
2111,445
2112,345
2113,490
2114,601
2115,572
2116,444
2117,346
2118,488
2119,600
2120,560
2121,434
2122,354
2123,485
2124,597
2125,563
2126,435
2127,337
2128,485
2129,598
2130,562
2131,435
2132,354
2133,485
2134,597
2135,561
2136,435
2137,355
2138,501
2139,597
2140,561
2141,434
2142,357
2143,501
2144,599
2145,560
2146,434
2147,357
2148,488
2149,601
2150,557
2151,432
2152,360
2153,490
2154,601
2155,554
2156,430
2157,363
2158,492
2159,601
2160,555
2161,431
2162,360
2163,503
2164,611
2165,558
2166,433
2167,355
2168,500
2169,609
2170,545
2171,435
2172,354
2173,499
2174,609
2175,544
2176,434
2177,355
2178,502
2179,609
2180,543
2181,435
2182,355
2183,501
2184,611
2185,542
2186,433
2187,359
2188,503
2189,612
2190,540
2191,431
2192,361
2193,505
2194,613
2195,554
2196,429
2197,364
2198,507
2199,615
2200,552
2201,429
2202,364
2203,506
2204,613
2205,538
2206,418
2207,360
2208,503
2209,611
2210,542
2211,420
2212,377
2213,501
2214,610
2215,543
2216,422
2217,377
2218,514
2219,610
2220,543
2221,421
2222,378
2223,516
2224,611
2225,542
2226,421
2227,379
2228,517
2229,611
2230,541
2231,419
2232,381
2233,518
2234,613
2235,539
2236,418
2237,384
2238,507
2239,614
2240,536
2241,416
2242,385
2243,507
2244,615
2245,536
2246,417
2247,383
2248,519
2249,623
2250,540
2251,418
2252,380
2253,517
2254,621
2255,527
2256,422
2257,376
2258,516
2259,621
2260,526
2261,421
2262,378
2263,516
2264,622
2265,525
2266,408
2267,379
2268,517
2269,622
2270,525
2271,408
2272,379
2273,518
2274,623
2275,524
2276,418
2277,382
2278,519
2279,624
2280,522
2281,417
2282,384
2283,521
2284,626
2285,519
2286,415
2287,386
2288,521
2289,625
2290,521
2291,406
2292,382
2293,519
2294,623
2295,525
2296,408
2297,399
2298,530
2299,621
2300,527
2301,409
2302,397
2303,531
2304,622
2305,526
2306,408
2307,398
2308,531
2309,621
2310,525
2311,408
2312,398
2313,532
2314,623
2315,524
2316,405
2317,400
2318,533
2319,624
2320,522
2321,405
2322,403
2323,535
2324,626
2325,519
2326,403
2327,405
2328,523
2329,626
2330,520
2331,404
2332,402
2333,534
2334,635
2335,522
2336,406
2337,399
2338,530
2339,633
2340,510
2341,396
2342,397
2343,531
2344,633
2345,510
2346,396
2347,398
2348,532
2349,633
2350,508
2351,395
2352,398
2353,531
2354,633
2355,507
2356,395
2357,400
2358,533
2359,634
2360,507
2361,394
2362,401
2363,534
2364,636
2365,504
2366,403
2367,403
2368,536
2369,637
2370,503
2371,402
2372,405
2373,536
2374,637
2375,505
2376,393
2377,419
2378,533
2379,633
2380,508
2381,395
2382,416
2383,544
2384,633
2385,509
2386,396
2387,416
2388,545
2389,634
2390,509
2391,395
2392,417
2393,546
2394,644
2395,509
2396,394
2397,417
2398,546
2399,644
2400,508
2401,394
2402,419
2403,545
2404,644
2405,506
2406,393
2407,420
2408,547
2409,646
2410,506
2411,393
2412,420
2413,548
2414,646
2415,505
2416,393
2417,419
2418,547
2419,644
2420,494
2421,384
2422,415
2423,542
2424,641
2425,493
2426,384
2427,414
2428,544
2429,643
2430,493
2431,382
2432,418
2433,545
2434,644
2435,493
2436,382
2437,419
2438,546
2439,644
2440,493
2441,382
2442,419
2443,547
2444,645
2445,489
2446,379
2447,422
2448,548
2449,647
2450,488
2451,389
2452,424
2453,550
2454,647
2455,487
2456,390
2457,424
2458,550
2459,647
2460,490
2461,382
2462,439
2463,548
2464,644
2465,492
2466,382
2467,436
2468,559
2469,644
2470,493
2471,384
2472,434
2473,558
2474,621
2475,493
2476,382
2477,436
2478,559
2479,620
2480,493
2481,383
2482,435
2483,559
2484,619
2485,491
2486,382
2487,437
2488,561
2489,646
2490,488
2491,379
2492,440
2493,563
2494,647
2495,487
2496,378
2497,443
2498,565
2499,631
2500,486
2501,378
2502,442
2503,563
2504,614
2505,489
2506,381
2507,439
2508,562
2509,617
2510,477
2511,371
2512,435
2513,558
2514,620
2515,479
2516,372
2517,435
2518,559
2519,619
2520,478
2521,371
2522,437
2523,558
2524,620
2525,477
2526,371
2527,437
2528,561
2529,617
2530,476
2531,370
2532,440
2533,563
2534,614
2535,474
2536,368
2537,441
2538,564
2539,611
2540,472
2541,366
2542,444
2543,565
2544,610
2545,473
2546,368
2547,456
2548,562
2549,614
2550,475
2551,370
2552,453
2553,572
2554,599
2555,477
2556,371
2557,451
2558,572
2559,600
2560,478
2561,371
2562,453
2563,571
2564,599
2565,478
2566,371
2567,454
2568,572
2569,598
2570,477
2571,370
2572,453
2573,573
2574,595
2575,474
2576,368
2577,457
2578,575
2579,594
2580,472
2581,367
2582,458
2583,577
2584,609
2585,471
2586,366
2587,459
2588,576
2589,594
2590,460
2591,369
2592,456
2593,574
2594,596
2595,463
2596,360
2597,452
2598,572
2599,599
2600,464
2601,360
2602,469
2603,573
2604,599
2605,463
2606,358
2607,470
2608,572
2609,598
2610,463
2611,359
2612,471
2613,573
2614,597
2615,462
2616,359
2617,472
2618,575
2619,594
2620,460
2621,357
2622,458
2623,577
2624,593
2625,459
2626,355
2627,460
2628,577
2629,592
2630,459
2631,358
2632,473
2633,587
2634,596
2635,462
2636,359
2637,469
2638,584
2639,581
2640,464
2641,360
2642,469
2643,584
2644,580
2645,463
2646,359
2647,468
2648,585
2649,579
2650,449
2651,359
2652,470
2653,585
2654,579
2655,447
2656,359
2657,471
2658,587
2659,577
2660,460
2661,358
2662,474
2663,588
2664,574
2665,458
2666,356
2667,476
2668,590
2669,589
2670,457
2671,354
2672,475
2673,589
2674,574
2675,446
2676,357
2677,473
2678,587
2679,577
2680,449
2681,349
2682,484
2683,585
2684,580
2685,450
2686,349
2687,485
2688,584
2689,580
2690,448
2691,349
2692,485
2693,585
2694,579
2695,448
2696,348
2697,486
2698,586
2699,578
2700,448
2701,348
2702,488
2703,588
2704,576
2705,446
2706,345
2707,489
2708,589
2709,575
2710,444
2711,346
2712,489
2713,590
2714,573
2715,446
2716,346
2717,487
2718,599
2719,560
2720,448
2721,349
2722,484
2723,595
2724,563
2725,436
2726,349
2727,485
2728,597
2729,562
2730,435
2731,348
2732,486
2733,599
2734,560
2735,435
2736,349
2737,487
2738,598
2739,561
2740,435
2741,348
2742,488
2743,599
2744,559
2745,433
2746,346
2747,489
2748,600
2749,558
2750,432
2751,345
2752,489
2753,601
2754,556
2755,444
2756,344
2757,490
2758,600
2759,559
2760,434
2761,355
2762,500
2763,597
2764,563
2765,436
2766,338
2767,499
2768,597
2769,562
2770,436
2771,353
2772,500
2773,598
2774,561
2775,434
2776,355
2777,500
2778,610
2779,560
2780,434
2781,355
2782,501
2783,610
2784,559
2785,433
2786,358
2787,503
2788,601
2789,557
2790,432
2791,360
2792,504
2793,601
2794,555
2795,430
2796,362
2797,505
2798,603
2799,556
2800,430
2801,362
2802,504
2803,613
2804,558
2805,433
2806,359
2807,502
2808,611
2809,543
2810,422
2811,354
2812,500
2813,610
2814,544
2815,422
2816,355
2817,501
2818,610
2819,543
2820,421
2821,355
2822,501
2823,610
2824,542
2825,421
2826,358
2827,503
2828,612
2829,540
2830,419
2831,362
2832,505
2833,614
2834,538
2835,429
2836,364
2837,507
2838,615
2839,535
2840,427
2841,366
2842,507
2843,614
2844,538
2845,418
2846,381
2847,504
2848,612
2849,541
2850,420
2851,379
2852,517
2853,610
2854,543
2855,422
2856,377
2857,516
2858,621
2859,543
2860,421
2861,378
2862,517
2863,622
2864,542
2865,421
2866,379
2867,517
2868,621
2869,541
2870,420
2871,381
2872,519
2873,623
2874,538
2875,418
2876,384
2877,520
2878,613
2879,536
2880,416
2881,386
2882,522
2883,615
2884,535
2885,416
2886,384
2887,520
2888,624
2889,539
2890,418
2891,380
2892,518
2893,621
2894,525
2895,409
2896,378
2897,515
2898,621
2899,526
2900,409
2901,379
2902,517
2903,622
2904,525
2905,409
2906,378
2907,517
2908,622
2909,525
2910,408
2911,398
2912,517
2913,623
2914,524
2915,406
2916,382
2917,520
2918,624
2919,522
2920,405
2921,384
2922,521
2923,625
2924,520
2925,402
2926,386
2927,522
2928,626
2929,520
2930,404
2931,402
2932,519
2933,623
2934,523
2935,407
2936,398
2937,530
2938,632
2939,527
2940,408
2941,397
2942,529
2943,633
2944,526
2945,408
2946,397
2947,531
2948,632
2949,525
2950,408
2951,397
2952,531
2953,633
2954,524
2955,406
2956,400
2957,532
2958,635
2959,522
2960,404
2961,403
2962,535
2963,636
2964,520
2965,402
2966,404
2967,535
2968,627
2969,518
2970,403
2971,404
2972,535
2973,636
2974,506
2975,405
2976,400
2977,531
2978,634
2979,509
2980,395
2981,397
2982,530
2983,632
2984,510
2985,395
2986,416
2987,531
2988,634
2989,509
2990,395
2991,418
2992,531
2993,633
2994,508
2995,395
2996,416
