TIME,SIGNAL
296,321
297,256
298,203
299,156
300,320
301,457
302,577
303,664
304,733
305,790
306,839
307,688
308,548
309,433
310,343
311,263
312,209
313,165
314,283
315,427
316,556
317,647
318,721
319,779
320,827
321,739
322,571
323,452
324,358
325,284
326,219
327,173
328,249
329,399
330,533
331,628
332,705
333,766
334,820
335,764
336,608
337,471
338,373
339,294
340,235
341,180
342,220
343,375
344,501
345,613
346,692
347,757
348,808
349,794
350,632
351,501
352,397
353,314
354,241
355,192
356,172
357,340
358,473
359,592
360,677
361,743
362,798
363,842
364,659
365,523
366,414
367,328
368,252
369,200
370,158
371,308
372,462
373,571
374,658
375,730
376,791
377,836
378,700
379,557
380,429
381,341
382,270
383,214
384,164
385,283
386,427
387,543
388,646
389,718
390,777
391,825
392,726
393,578
394,459
395,362
396,287
397,221
398,176
399,243
400,396
401,518
402,627
403,704
404,766
405,815
406,780
407,604
408,478
409,379
410,298
411,231
412,183
413,206
414,364
415,506
416,606
417,687
418,752
419,809
420,810
421,643
422,511
423,394
424,312
425,247
426,197
427,172
428,339
429,473
430,591
431,674
432,742
433,796
434,845
435,670
436,531
437,421
438,333
439,257
440,203
441,161
442,304
443,445
444,568
445,658
446,729
447,787
448,832
449,698
450,553
451,438
452,347
453,275
454,212
455,168
456,272
457,417
458,548
459,640
460,714
461,774
462,827
463,740
464,590
465,469
466,360
467,285
468,227
469,179
470,243
471,395
472,515
473,626
474,702
475,764
476,814
477,767
478,612
479,486
480,385
481,304
482,234
483,185
484,200
485,361
486,491
487,605
488,686
489,751
490,805
491,827
492,639
493,507
494,401
495,317
496,245
497,194
498,150
499,327
500,477
501,583
502,668
503,737
504,798
505,840
506,679
507,541
508,418
509,331
510,263
511,208
512,161
513,302
514,443
515,555
516,656
517,726
518,784
519,829
520,707
521,561
522,445
523,352
524,272
525,215
526,170
527,266
528,413
529,544
530,638
531,712
532,773
533,822
534,759
535,587
536,465
537,369
538,292
539,224
540,178
541,228
542,383
543,519
544,618
545,695
546,759
547,816
548,787
549,627
550,484
551,384
552,304
553,240
554,186
555,197
556,357
557,487
558,603
559,683
560,749
561,802
562,816
563,650
564,516
565,409
566,323
567,248
568,196
569,156
570,322
571,460
572,582
573,667
574,737
575,792
576,836
577,678
578,538
579,426
580,337
581,268
582,206
583,163
584,290
585,433
586,560
587,648
588,721
589,780
590,832
591,717
592,572
593,454
594,350
595,277
596,220
597,175
598,265
599,412
600,531
601,637
602,710
603,771
604,819
605,746
606,594
607,471
608,372
609,295
610,227
611,180
612,223
613,380
614,506
615,617
616,697
617,759
618,811
619,801
620,619
621,492
622,390
623,309
624,238
625,188
626,182
627,348
628,491
629,596
630,678
631,745
632,803
633,833
634,661
635,526
636,406
637,322
638,256
639,202
640,157
641,320
642,458
643,579
644,664
645,734
646,790
647,839
648,688
649,546
650,432
651,342
652,263
653,209
654,165
655,284
656,428
657,556
658,647
659,722
660,780
661,828
662,737
663,569
664,450
665,358
666,283
667,218
668,171
669,251
670,401
671,534
672,629
673,705
674,767
675,821
676,762
677,607
678,470
679,372
680,295
681,234
682,180
683,219
684,376
685,502
686,613
687,693
688,757
689,808
690,792
691,631
692,500
693,396
694,314
695,241
696,191
697,174
698,342
699,475
700,594
701,678
702,745
703,799
704,841
705,658
706,521
707,413
708,327
709,259
710,201
711,159
712,312
713,451
714,573
715,660
716,729
717,787
718,836
719,696
720,554
721,441
722,339
723,269
724,213
725,168
726,288
727,431
728,545
729,638
730,721
731,779
732,826
733,742
734,575
735,456
736,361
737,285
738,220
739,175
740,246
741,398
742,521
743,628
744,706
745,767
746,817
747,776
748,615
749,475
750,374
751,298
752,236
753,181
754,212
755,370
756,496
757,610
758,690
759,754
760,807
761,801
762,638
763,506
764,403
765,310
766,245
767,195
768,180
769,346
770,476
771,583
772,677
773,744
774,798
775,841
776,663
777,528
778,418
779,331
780,262
781,200
782,160
783,309
784,448
785,561
786,660
787,731
788,786
789,833
790,711
791,551
792,436
793,344
794,273
795,216
796,167
797,277
798,422
799,539
800,643
801,717
802,776
803,823
804,734
805,584
806,463
807,368
808,283
809,225
810,178
811,249
812,399
813,521
814,618
815,705
816,767
817,816
818,785
819,607
820,482
821,382
822,301
823,238
824,183
825,204
826,365
827,495
828,597
829,689
830,754
831,806
832,822
833,652
834,504
835,398
836,315
837,250
838,198
839,165
840,334
841,469
842,588
843,671
844,739
845,794
846,843
847,674
848,537
849,425
850,327
851,260
852,205
853,164
854,308
855,447
856,559
857,649
858,729
859,786
860,831
861,720
862,556
863,441
864,349
865,275
866,219
867,168
868,271
869,418
870,536
871,630
872,715
873,776
874,823
875,751
876,598
877,462
878,364
879,289
880,230
881,176
882,236
883,389
884,512
885,621
886,700
887,761
888,812
889,779
890,620
891,492
892,391
893,300
894,238
895,189
896,207
897,365
898,492
899,595
900,687
901,752
902,804
903,845
904,643
905,511
906,405
907,319
908,254
909,195
910,151
911,327
912,464
913,573
914,670
915,738
916,793
917,839
918,691
919,533
920,422
921,334
922,264
923,209
924,162
925,298
926,439
927,552
928,654
929,725
930,783
931,829
932,708
933,564
934,449
935,354
936,273
937,217
938,172
939,254
940,420
941,537
942,631
943,707
944,775
945,822
946,757
947,603
948,465
949,368
950,291
951,230
952,182
953,232
954,388
955,512
956,612
957,691
958,762
959,814
960,791
961,628
962,499
963,385
964,303
965,240
966,191
967,197
968,358
969,486
970,590
971,684
972,750
973,802
974,843
975,650
976,517
977,410
978,325
979,250
980,199
981,158
982,317
983,468
984,576
985,662
986,732
987,794
988,838
989,692
990,550
991,424
992,334
993,264
994,210
995,166
996,298
997,439
998,553
999,645
1000,719
1001,781
1002,829
1003,719
1004,581
1005,456
1006,356
1007,278
1008,217
1009,176
1010,250
1011,408
1012,533
1013,632
1014,703
1015,768
1016,819
1017,757
1018,595
1019,480
1020,376
1021,294
1022,228
1023,180
1024,209
1025,376
1026,507
1027,613
1028,696
1029,755
1030,809
1031,801
1032,630
1033,494
1034,398
1035,310
1036,243
1037,190
1038,185
1039,340
1040,479
1041,590
1042,678
1043,748
1044,798
1045,842
1046,665
1047,521
1048,409
1049,327
1050,258
1051,202
1052,158
1053,319
1054,460
1055,574
1056,655
1057,730
1058,789
1059,837
1060,691
1061,543
1062,439
1063,342
1064,268
1065,210
1066,163
1067,276
1068,429
1069,549
1070,646
1071,723
1072,777
1073,826
1074,729
1075,574
1076,451
1077,363
1078,284
1079,222
1080,174
1081,254
1082,395
1083,522
1084,624
1085,705
1086,770
1087,816
1088,773
1089,608
1090,476
1091,372
1092,300
1093,235
1094,184
1095,210
1096,374
1097,506
1098,610
1099,685
1100,753
1101,807
1102,803
1103,633
1104,510
1105,399
1106,312
1107,244
1108,192
1109,151
1110,338
1111,477
1112,588
1113,677
1114,747
1115,797
1116,841
1117,667
1118,525
1119,412
1120,331
1121,259
1122,202
1123,158
1124,301
1125,448
1126,565
1127,658
1128,733
1129,785
1130,833
1131,704
1132,553
1133,433
1134,349
1135,273
1136,213
1137,168
1138,280
1139,431
1140,550
1141,635
1142,714
1143,776
1144,825
1145,734
1146,578
1147,466
1148,364
1149,285
1150,224
1151,175
1152,231
1153,394
1154,522
1155,623
1156,704
1157,761
1158,815
1159,777
1160,611
1161,479
1162,385
1163,302
1164,235
1165,186
1166,210
1167,358
1168,495
1169,601
1170,688
1171,755
1172,804
1173,821
1174,645
1175,506
1176,397
1177,318
1178,251
1179,197
1180,150
1181,337
1182,477
1183,587
1184,675
1185,738
1186,796
1187,840
1188,671
1189,527
1190,424
1191,331
1192,260
1193,204
1194,159
1195,296
1196,445
1197,563
1198,656
1199,730
1200,783
1201,830
1202,709
1203,558
1204,438
1205,351
1206,275
1207,214
1208,169
1209,278
1210,414
1211,538
1212,637
1213,716
1214,779
1215,821
1216,749
1217,589
1218,462
1219,360
1220,290
1221,228
1222,177
1223,235
1224,395
1225,522
1226,622
1227,696
1228,760
1229,814
1230,781
1231,614
1232,495
1233,387
1234,303
1235,237
1236,184
1237,185
1238,356
1239,493
1240,601
1241,686
1242,754
1243,802
1244,827
1245,648
1246,508
1247,398
1248,321
1249,252
1250,196
1251,149
1252,338
1253,462
1254,578
1255,669
1256,739
1257,797
1258,839
1259,685
1260,538
1261,421
1262,337
1263,266
1264,209
1265,162
1266,298
1267,447
1268,562
1269,646
1270,723
1271,782
1272,830
1273,713
1274,560
1275,452
1276,353
1277,276
1278,216
1279,169
1280,254
1281,411
1282,535
1283,636
1284,714
1285,770
1286,820
1287,754
1288,593
1289,465
1290,374
1291,293
1292,229
1293,179
1294,232
1295,377
1296,510
1297,614
1298,697
1299,763
1300,811
1301,796
1302,627
1303,491
1304,384
1305,308
1306,242
1307,189
1308,187
1309,357
1310,492
1311,599
1312,683
1313,746
1314,802
1315,829
1316,652
1317,511
1318,412
1319,322
1320,251
1321,198
1322,152
1323,318
1324,461
1325,575
1326,667
1327,738
1328,790
1329,837
1330,688
1331,542
1332,424
1333,341
1334,267
1335,209
1336,163
1337,300
1338,430
1339,553
1340,648
1341,724
1342,784
1343,827
1344,726
1345,569
1346,447
1347,360
1348,282
1349,220
1350,174
1351,259
1352,414
1353,537
1354,625
1355,705
1356,769
1357,820
1358,757
1359,595
1360,480
1361,375
1362,293
1363,230
1364,179
1365,209
1366,376
1367,508
1368,612
1369,696
1370,763
1371,809
1372,802
1373,630
1374,494
1375,386
1376,311
1377,244
1378,191
1379,186
1380,358
1381,479
1382,590
1383,677
1384,748
1385,804
1386,843
1387,665
1388,522
1389,409
1390,321
1391,258
1392,200
1393,158
1394,319
1395,461
1396,576
1397,655
1398,731
1399,789
1400,836
1401,691
1402,544
1403,439
1404,343
1405,268
1406,208
1407,165
1408,275
1409,427
1410,550
1411,645
1412,721
1413,776
1414,825
1415,730
1416,574
1417,451
1418,363
1419,284
1420,222
1421,174
1422,255
1423,395
1424,523
1425,624
1426,704
1427,770
1428,815
1429,772
1430,607
1431,477
1432,373
1433,299
1434,235
1435,184
1436,210
1437,374
1438,506
1439,611
1440,694
1441,754
1442,809
1443,803
1444,631
1445,495
1446,399
1447,313
1448,244
1449,191
1450,184
1451,337
1452,477
1453,589
1454,676
1455,747
1456,796
1457,842
1458,668
1459,526
1460,412
1461,331
1462,259
1463,203
1464,159
1465,321
1466,447
1467,565
1468,659
1469,732
1470,792
1471,833
1472,703
1473,553
1474,433
1475,348
1476,273
1477,215
1478,168
1479,280
1480,431
1481,551
1482,636
1483,714
1484,776
1485,825
1486,734
1487,577
1488,466
1489,364
1490,284
1491,222
1492,175
1493,231
1494,393
1495,522
1496,624
1497,704
1498,768
1499,816
1500,778
1501,610
1502,479
1503,375
1504,302
1505,235
1506,185
1507,209
1508,375
1509,494
1510,602
1511,687
1512,756
1513,810
1514,822
1515,645
1516,507
1517,396
1518,309
1519,250
1520,195
1521,151
1522,338
1523,476
1524,588
1525,675
1526,738
1527,795
1528,842
1529,670
1530,526
1531,425
1532,332
1533,260
1534,202
1535,158
1536,297
1537,445
1538,563
1539,657
1540,731
1541,784
1542,832
1543,708
1544,557
1545,436
1546,352
1547,276
1548,216
1549,168
1550,279
1551,415
1552,539
1553,637
1554,716
1555,777
1556,822
1557,749
1558,589
1559,460
1560,361
1561,290
1562,228
1563,179
1564,235
1565,395
1566,521
1567,623
1568,696
1569,761
1570,813
1571,780
1572,614
1573,482
1574,388
1575,303
1576,236
1577,185
1578,208
1579,357
1580,493
1581,600
1582,686
1583,754
1584,802
1585,827
1586,649
1587,508
1588,399
1589,321
1590,251
1591,195
1592,150
1593,337
1594,464
1595,577
1596,668
1597,740
1598,798
1599,838
1600,685
1601,537
1602,421
1603,329
1604,265
1605,207
1606,163
1607,301
1608,448
1609,564
1610,646
1611,723
1612,783
1613,831
1614,712
1615,560
1616,452
1617,353
1618,276
1619,216
1620,169
1621,254
1622,410
1623,535
1624,634
1625,714
1626,776
1627,821
1628,755
1629,593
1630,465
1631,364
1632,292
1633,229
1634,178
1635,232
1636,395
1637,509
1638,614
1639,697
1640,764
1641,816
1642,797
1643,626
1644,491
1645,384
1646,300
1647,242
1648,188
1649,187
1650,358
1651,493
1652,600
1653,686
1654,745
1655,802
1656,831
1657,651
1658,510
1659,412
1660,322
1661,252
1662,198
1663,152
1664,317
1665,462
1666,576
1667,667
1668,740
1669,789
1670,837
1671,688
1672,542
1673,424
1674,340
1675,267
1676,208
1677,163
1678,300
1679,432
1680,552
1681,647
1682,723
1683,784
1684,827
1685,726
1686,571
1687,447
1688,350
1689,280
1690,222
1691,173
1692,260
1693,414
1694,537
1695,625
1696,704
1697,768
1698,819
1699,756
1700,594
1701,466
1702,375
1703,294
1704,229
1705,181
1706,230
1707,375
1708,506
1709,612
1710,694
1711,762
1712,809
1713,802
1714,630
1715,494
1716,387
1717,311
1718,242
1719,191
1720,185
1721,357
1722,479
1723,589
1724,678
1725,748
1726,804
1727,842
1728,665
1729,521
1730,408
1731,319
1732,257
1733,202
1734,159
1735,319
1736,461
1737,576
1738,667
1739,730
1740,789
1741,837
1742,692
1743,544
1744,437
1745,343
1746,268
1747,209
1748,164
1749,275
1750,428
1751,550
1752,645
1753,722
1754,783
1755,826
1756,728
1757,574
1758,451
1759,353
1760,284
1761,223
1762,173
1763,254
1764,411
1765,523
1766,623
1767,705
1768,770
1769,822
1770,772
1771,607
1772,476
1773,371
1774,291
1775,234
1776,183
1777,212
1778,376
1779,508
1780,612
1781,695
1782,754
1783,808
1784,802
1785,633
1786,496
1787,400
1788,311
1789,244
1790,191
1791,183
1792,337
1793,477
1794,588
1795,676
1796,748
1797,796
1798,841
1799,669
1800,526
1801,412
1802,330
1803,259
1804,203
1805,158
1806,319
1807,449
1808,564
1809,657
1810,732
1811,791
1812,833
1813,703
1814,553
1815,433
1816,339
1817,273
1818,214
1819,167
1820,282
1821,432
1822,551
1823,636
1824,715
1825,777
1826,826
1827,732
1828,577
1829,453
1830,363
1831,285
1832,223
1833,174
1834,253
1835,394
1836,522
1837,624
1838,705
1839,768
1840,814
1841,776
1842,611
1843,479
1844,375
1845,302
1846,236
1847,184
1848,210
1849,375
1850,495
1851,601
1852,686
1853,755
1854,808
1855,821
1856,645
1857,507
1858,395
1859,310
1860,249
1861,195
1862,152
1863,338
1864,477
1865,586
1866,676
1867,737
1868,796
1869,842
1870,671
1871,527
1872,425
1873,331
1874,260
1875,204
1876,159
1877,296
1878,445
1879,563
1880,656
1881,732
1882,790
1883,831
1884,709
1885,558
1886,436
1887,342
1888,276
1889,215
1890,167
1891,279
1892,415
1893,538
1894,637
1895,716
1896,778
1897,822
1898,748
1899,589
1900,462
1901,360
1902,291
1903,228
1904,178
1905,235
1906,394
1907,521
1908,622
1909,704
1910,761
1911,813
1912,780
1913,614
1914,480
1915,387
1916,302
1917,238
1918,186
1919,208
1920,357
1921,492
1922,599
1923,686
1924,755
1925,803
1926,827
1927,649
1928,508
1929,398
1930,320
1931,251
1932,196
1933,150
1934,338
1935,464
1936,577
1937,668
1938,741
1939,797
1940,837
1941,685
1942,537
1943,421
1944,329
1945,265
1946,208
1947,163
1948,301
1949,447
1950,563
1951,656
1952,723
1953,784
1954,831
1955,714
1956,560
1957,439
1958,353
1959,277
1960,216
1961,169
1962,275
1963,410
1964,536
1965,635
1966,715
1967,777
1968,821
1969,754
1970,593
1971,465
1972,364
1973,293
1974,228
1975,180
1976,233
1977,394
1978,509
1979,614
1980,697
1981,763
1982,816
1983,797
1984,626
1985,491
1986,384
1987,301
1988,243
1989,191
1990,188
1991,358
1992,493
1993,599
1994,684
1995,746
1996,802
1997,830
1998,652
1999,512
2000,412
2001,322
2002,252
2003,198
2004,151
2005,318
2006,462
2007,575
2008,666
2009,739
2010,795
2011,837
2012,688
2013,541
2014,424
2015,331
2016,266
2017,210
2018,164
2019,299
2020,431
2021,552
2022,648
2023,724
2024,783
2025,828
2026,726
2027,571
2028,446
2029,350
2030,281
2031,220
2032,173
2033,258
2034,413
2035,536
2036,636
2037,706
2038,769
2039,819
2040,757
2041,594
2042,465
2043,376
2044,294
2045,231
2046,180
2047,230
2048,375
2049,507
2050,612
2051,696
2052,762
2053,808
2054,801
2055,630
2056,495
2057,386
2058,311
2059,243
2060,189
2061,186
2062,357
2063,478
2064,590
2065,677
2066,748
2067,804
2068,843
2069,665
2070,522
2071,408
2072,319
2073,256
2074,201
2075,158
2076,320
2077,463
2078,575
2079,666
2080,731
2081,788
2082,835
2083,692
2084,544
2085,425
2086,343
2087,268
2088,210
2089,163
2090,296
2091,429
2092,550
2093,645
2094,722
2095,783
2096,826
2097,729
2098,574
2099,451
2100,352
2101,284
2102,222
2103,174
2104,254
2105,411
2106,522
2107,623
2108,705
2109,769
2110,821
2111,772
2112,607
2113,476
2114,373
2115,292
2116,234
2117,183
2118,210
2119,375
2120,506
2121,610
2122,695
2123,754
2124,808
2125,803
2126,632
2127,495
2128,398
2129,312
2130,244
2131,191
2132,183
2133,337
2134,477
2135,588
2136,677
2137,747
2138,803
2139,842
2140,669
2141,525
2142,411
2143,321
2144,259
2145,203
2146,159
2147,321
2148,448
2149,565
2150,657
2151,733
2152,792
2153,833
2154,704
2155,553
2156,433
2157,339
2158,273
2159,214
2160,168
2161,280
2162,432
2163,551
2164,647
2165,715
2166,775
2167,825
2168,732
2169,577
2170,452
2171,364
2172,285
2173,223
2174,175
2175,253
2176,393
2177,522
2178,624
2179,705
2180,768
2181,815
2182,777
2183,611
2184,480
2185,375
2186,302
2187,235
2188,185
2189,211
2190,376
2191,494
2192,602
2193,687
2194,756
2195,809
2196,821
2197,645
2198,505
2199,397
2200,310
2201,249
2202,196
2203,150
2204,339
2205,476
2206,587
2207,675
2208,745
2209,795
2210,842
2211,670
2212,526
2213,413
2214,332
2215,260
2216,203
2217,160
2218,316
2219,445
2220,563
2221,657
2222,731
2223,790
2224,832
2225,708
2226,558
2227,437
2228,342
2229,274
2230,216
2231,168
2232,279
2233,429
2234,538
2235,636
2236,715
2237,777
2238,827
2239,747
2240,587
2241,461
2242,360
2243,290
2244,227
2245,178
2246,238
2247,397
2248,522
2249,625
2250,696
2251,762
2252,815
2253,780
2254,614
2255,481
2256,388
2257,302
2258,239
2259,185
2260,206
2261,357
2262,493
2263,601
2264,687
2265,755
2266,810
2267,825
2268,649
2269,510
2270,399
2271,312
2272,250
2273,196
2274,149
2275,339
2276,478
2277,578
2278,668
2279,741
2280,796
2281,843
2282,685
2283,539
2284,420
2285,330
2286,258
2287,207
2288,163
2289,301
2290,446
2291,564
2292,655
2293,723
2294,783
2295,831
2296,712
2297,560
2298,438
2299,353
2300,276
2301,217
2302,170
2303,275
2304,410
2305,536
2306,635
2307,714
2308,777
2309,820
2310,753
2311,593
2312,465
2313,363
2314,293
2315,229
2316,179
2317,234
2318,395
2319,509
2320,614
2321,697
2322,763
2323,815
2324,796
2325,626
2326,491
2327,384
2328,300
2329,243
2330,190
2331,187
2332,357
2333,491
2334,600
2335,685
2336,753
2337,802
2338,831
2339,652
2340,512
2341,399
2342,322
2343,251
2344,197
2345,152
2346,335
2347,461
2348,575
2349,667
2350,738
2351,796
2352,837
2353,688
2354,542
2355,424
2356,332
2357,267
2358,209
2359,163
2360,299
2361,447
2362,552
2363,648
2364,724
2365,785
2366,833
2367,726
2368,571
2369,447
2370,349
2371,281
2372,221
2373,173
2374,258
2375,413
2376,537
2377,634
2378,705
2379,770
2380,820
2381,756
2382,595
2383,467
2384,376
2385,294
2386,230
2387,179
2388,230
2389,376
2390,507
2391,612
2392,696
2393,763
2394,815
2395,800
2396,630
2397,494
2398,387
2399,302
2400,244
2401,190
2402,186
2403,357
2404,493
2405,590
2406,678
2407,747
2408,804
2409,823
2410,665
2411,522
2412,409
2413,319
2414,250
2415,202
2416,158
2417,321
2418,463
2419,575
2420,666
2421,731
2422,789
2423,837
2424,692
2425,543
2426,425
2427,343
2428,268
2429,210
2430,163
2431,295
2432,428
2433,549
2434,646
2435,722
2436,784
2437,826
2438,729
2439,574
2440,451
2441,352
2442,284
2443,222
2444,173
2445,254
2446,410
2447,523
2448,625
2449,705
2450,770
2451,820
2452,772
2453,607
2454,476
2455,373
2456,291
2457,235
2458,184
2459,212
2460,376
2461,506
2462,611
2463,694
2464,760
2465,808
2466,801
2467,632
2468,496
2469,388
2470,312
2471,244
2472,191
2473,182
2474,355
2475,477
2476,587
2477,677
2478,746
2479,802
2480,842
2481,668
2482,526
2483,410
2484,322
2485,259
2486,204
2487,158
2488,319
2489,463
2490,565
2491,658
2492,732
2493,792
2494,837
2495,704
2496,553
2497,433
2498,338
2499,273
2500,214
2501,168
2502,281
2503,431
2504,551
2505,646
2506,714
2507,777
2508,826
2509,732
2510,576
2511,453
2512,364
2513,284
2514,223
2515,176
2516,254
2517,393
2518,522
2519,624
2520,705
2521,769
2522,821
2523,777
2524,611
2525,479
2526,375
2527,293
2528,235
2529,185
2530,210
2531,376
2532,508
2533,601
2534,687
2535,755
2536,810
2537,798
2538,644
2539,506
2540,397
2541,310
2542,242
2543,195
2544,149
2545,340
2546,477
2547,588
2548,676
2549,746
2550,795
2551,842
2552,672
2553,527
2554,412
2555,331
2556,260
2557,203
2558,159
2559,316
2560,444
2561,563
2562,656
2563,731
2564,790
2565,832
2566,709
2567,557
2568,437
2569,341
2570,275
2571,214
2572,169
2573,277
2574,430
2575,539
2576,637
2577,715
2578,778
2579,828
2580,748
2581,588
2582,461
2583,360
2584,282
2585,228
2586,178
2587,240
2588,398
2589,524
2590,626
2591,697
2592,763
2593,815
2594,780
2595,614
2596,482
2597,377
2598,302
2599,238
2600,185
2601,208
2602,375
2603,493
2604,601
2605,687
2606,755
2607,809
2608,827
2609,650
2610,509
2611,399
2612,312
2613,250
2614,196
2615,151
2616,338
2617,477
2618,577
2619,668
2620,740
2621,798
2622,842
2623,685
2624,539
2625,421
2626,329
2627,258
2628,208
2629,163
2630,300
2631,447
2632,564
2633,656
2634,731
2635,783
2636,831
2637,713
2638,560
2639,438
2640,352
2641,276
2642,215
2643,169
2644,274
2645,410
2646,536
2647,635
2648,714
2649,775
2650,827
2651,751
2652,592
2653,465
2654,363
2655,285
2656,229
2657,179
2658,235
2659,394
2660,522
2661,613
2662,696
2663,763
2664,816
2665,774
2666,626
2667,491
2668,384
2669,301
2670,235
2671,190
2672,189
2673,359
2674,493
2675,600
2676,686
2677,753
2678,801
2679,830
2680,652
2681,510
2682,399
2683,321
2684,252
2685,197
2686,152
2687,335
2688,462
2689,575
2690,667
2691,738
2692,796
2693,837
2694,688
2695,541
2696,424
2697,330
2698,266
2699,208
2700,163
2701,298
2702,447
2703,552
2704,648
2705,724
2706,785
2707,833
2708,726
2709,570
2710,447
2711,349
2712,273
2713,220
2714,173
2715,263
2716,416
2717,538
2718,637
2719,706
2720,770
2721,820
2722,754
2723,594
2724,467
2725,365
2726,294
2727,230
2728,179
2729,231
2730,391
2731,507
2732,612
2733,694
2734,762
2735,815
2736,801
2737,629
2738,494
2739,387
2740,301
2741,243
2742,190
2743,187
2744,356
2745,493
2746,590
2747,678
2748,748
2749,804
2750,823
2751,665
2752,521
2753,409
2754,320
2755,249
2756,201
2757,158
2758,320
2759,463
2760,577
2761,665
2762,739
2763,790
2764,837
2765,692
2766,543
2767,425
2768,341
2769,268
2770,210
2771,165
2772,296
2773,428
2774,550
2775,646
2776,723
2777,783
2778,831
2779,731
2780,575
2781,450
2782,352
2783,276
2784,221
2785,174
2786,254
2787,411
2788,536
2789,624
2790,704
2791,770
2792,821
2793,751
2794,607
2795,476
2796,372
2797,290
2798,228
2799,184
2800,212
2801,378
2802,509
2803,611
2804,695
2805,760
2806,808
2807,803
2808,632
2809,496
2810,387
2811,312
2812,244
2813,191
2814,183
2815,355
2816,477
2817,588
2818,677
2819,747
2820,803
2821,842
2822,667
2823,526
2824,412
2825,322
2826,259
2827,203
2828,160
2829,319
2830,462
2831,564
2832,658
2833,733
2834,791
2835,838
2836,703
2837,552
2838,433
2839,339
2840,265
2841,214
2842,167
2843,282
2844,432
2845,551
2846,646
2847,714
2848,777
2849,825
2850,731
2851,574
2852,452
2853,353
2854,284
2855,223
2856,175
2857,253
2858,410
2859,522
2860,622
2861,705
2862,768
2863,821
2864,776
2865,611
2866,480
2867,375
2868,293
2869,235
2870,184
2871,211
2872,376
2873,508
2874,602
2875,687
2876,755
2877,809
2878,798
2879,645
2880,506
2881,397
2882,310
2883,243
2884,195
2885,150
2886,340
2887,478
2888,587
2889,675
2890,746
2891,796
2892,841
2893,671
2894,527
2895,412
2896,332
2897,260
2898,204
2899,159
2900,316
2901,445
2902,562
2903,656
2904,731
2905,790
2906,836
2907,709
2908,558
2909,436
2910,342
2911,267
2912,216
2913,168
2914,279
2915,429
2916,538
2917,636
2918,715
2919,778
2920,828
2921,748
2922,586
2923,459
2924,360
2925,281
2926,226
2927,177
2928,239
2929,398
2930,524
2931,626
2932,705
2933,763
2934,814
2935,779
2936,614
2937,482
2938,377
2939,303
2940,237
2941,186
2942,206
2943,374
2944,492
2945,599
2946,686
2947,754
2948,809
2949,826
2950,650
2951,510
2952,399
2953,312
2954,251
2955,195
2956,150
2957,338
2958,478
2959,577
2960,668
2961,739
2962,797
2963,841
2964,685
2965,538
2966,422
2967,330
2968,258
2969,208
2970,163
2971,301
2972,447
2973,563
2974,656
2975,730
2976,782
2977,830
2978,713
2979,560
2980,439
2981,343
2982,276
2983,217
2984,169
2985,274
2986,426
2987,535
2988,635
2989,714
2990,777
2991,825
2992,752
2993,592
2994,465
2995,363
2996,283
