TIME,SIGNAL
739,845
740,878
741,682
742,544
743,432
744,341
745,270
746,213
747,165
748,131
749,256
750,403
751,535
752,629
753,705
754,766
755,822
756,860
757,804
758,643
759,498
760,394
761,313
762,249
763,192
764,152
765,117
766,304
767,459
768,568
769,656
770,726
771,789
772,834
773,869
774,748
775,580
776,460
777,365
778,289
779,222
780,177
781,140
782,204
783,363
784,504
785,605
786,686
787,752
788,804
789,846
790,848
791,678
792,540
793,429
794,331
795,263
796,208
797,165
798,128
799,271
800,414
801,533
802,637
803,712
804,772
805,820
806,863
807,787
808,630
809,486
810,387
811,307
812,244
813,187
814,149
815,153
816,319
817,470
818,577
819,663
820,733
821,793
822,839
823,874
824,727
825,580
826,447
827,355
828,281
829,223
830,177
831,139
832,230
833,383
834,508
835,608
836,688
837,758
838,810
839,851
840,850
841,661
842,527
843,420
844,324
845,256
846,204
847,162
848,124
849,285
850,427
851,543
852,645
853,717
854,775
855,823
856,866
857,770
858,615
859,490
860,377
861,299
862,238
863,188
864,146
865,174
866,338
867,472
868,579
869,675
870,743
871,797
872,840
873,875
874,720
875,558
876,443
877,350
878,276
879,220
880,169
881,135
882,233
883,385
884,522
885,618
886,696
887,759
888,815
889,854
890,828
891,662
892,513
893,408
894,324
895,257
896,198
897,157
898,125
899,305
900,442
901,554
902,645
903,726
904,783
905,829
906,865
907,768
908,596
909,474
910,375
911,296
912,235
913,181
914,144
915,186
916,347
917,479
918,596
919,678
920,747
921,799
922,841
923,880
924,695
925,554
926,441
927,340
928,270
929,213
930,169
931,131
932,250
933,399
934,520
935,628
936,704
937,765
938,815
939,858
940,809
941,648
942,501
943,398
944,316
945,250
946,193
947,153
948,118
949,303
950,443
951,568
952,656
953,727
954,785
955,830
956,871
957,742
958,591
959,469
960,371
961,286
962,227
963,179
964,141
965,191
966,368
967,494
968,597
969,678
970,753
971,803
972,847
973,878
974,679
975,543
976,432
977,333
978,264
979,210
980,166
981,129
982,267
983,413
984,530
985,635
986,709
987,770
988,818
989,862
990,790
991,631
992,500
993,397
994,306
995,241
996,192
997,152
998,135
999,328
1000,462
1001,576
1002,656
1003,730
1004,790
1005,837
1006,874
1007,737
1008,583
1009,458
1010,359
1011,281
1012,221
1013,174
1014,141
1015,210
1016,373
1017,505
1018,609
1019,685
1020,754
1021,808
1022,850
1023,838
1024,680
1025,535
1026,420
1027,330
1028,257
1029,209
1030,164
1031,128
1032,279
1033,428
1034,536
1035,635
1036,714
1037,776
1038,824
1039,861
1040,785
1041,620
1042,487
1043,381
1044,307
1045,241
1046,189
1047,147
1048,170
1049,323
1050,464
1051,577
1052,667
1053,738
1054,795
1055,841
1056,876
1057,725
1058,570
1059,449
1060,351
1061,274
1062,222
1063,174
1064,136
1065,235
1066,393
1067,506
1068,611
1069,695
1070,761
1071,814
1072,851
1073,837
1074,660
1075,520
1076,407
1077,328
1078,256
1079,200
1080,158
1081,124
1082,281
1083,431
1084,551
1085,647
1086,722
1087,776
1088,827
1089,864
1090,761
1091,600
1092,485
1093,380
1094,299
1095,234
1096,184
1097,145
1098,188
1099,337
1100,475
1101,586
1102,675
1103,745
1104,796
1105,840
1106,878
1107,703
1108,552
1109,447
1110,348
1111,274
1112,214
1113,168
1114,131
1115,236
1116,394
1117,522
1118,623
1119,704
1120,762
1121,814
1122,856
1123,811
1124,640
1125,518
1126,406
1127,318
1128,248
1129,194
1130,158
1131,124
1132,303
1133,448
1134,565
1135,648
1136,723
1137,783
1138,832
1139,868
1140,743
1141,604
1142,476
1143,373
1144,292
1145,229
1146,179
1147,145
1148,187
1149,356
1150,490
1151,598
1152,676
1153,746
1154,801
1155,847
1156,863
1157,702
1158,553
1159,434
1160,339
1161,265
1162,214
1163,166
1164,132
1165,258
1166,414
1167,523
1168,625
1169,705
1170,769
1171,821
1172,858
1173,806
1174,636
1175,501
1176,392
1177,316
1178,249
1179,195
1180,152
1181,141
1182,318
1183,461
1184,560
1185,654
1186,728
1187,789
1188,834
1189,873
1190,745
1191,587
1192,461
1193,361
1194,283
1195,227
1196,178
1197,140
1198,212
1199,375
1200,491
1201,599
1202,685
1203,754
1204,807
1205,846
1206,860
1207,679
1208,534
1209,419
1210,337
1211,265
1212,206
1213,162
1214,128
1215,261
1216,416
1217,539
1218,637
1219,715
1220,771
1221,821
1222,861
1223,786
1224,622
1225,488
1226,384
1227,310
1228,244
1229,190
1230,150
1231,163
1232,318
1233,460
1234,574
1235,664
1236,737
1237,789
1238,837
1239,872
1240,721
1241,569
1242,446
1243,360
1244,282
1245,221
1246,172
1247,136
1248,217
1249,379
1250,509
1251,614
1252,687
1253,756
1254,808
1255,852
1256,830
1257,674
1258,531
1259,416
1260,325
1261,255
1262,206
1263,160
1264,126
1265,284
1266,432
1267,551
1268,645
1269,714
1270,776
1271,825
1272,864
1273,768
1274,605
1275,491
1276,384
1277,301
1278,235
1279,184
1280,149
1281,165
1282,339
1283,477
1284,588
1285,666
1286,738
1287,796
1288,840
1289,877
1290,720
1291,567
1292,445
1293,349
1294,273
1295,220
1296,172
1297,135
1298,240
1299,399
1300,512
1301,615
1302,698
1303,764
1304,816
1305,853
1306,828
1307,655
1308,516
1309,406
1310,318
1311,249
1312,202
1313,158
1314,125
1315,295
1316,443
1317,561
1318,644
1319,721
1320,783
1321,831
1322,869
1323,766
1324,604
1325,474
1326,372
1327,291
1328,235
1329,185
1330,144
1331,189
1332,357
1333,478
1334,589
1335,677
1336,747
1337,803
1338,842
1339,878
1340,699
1341,550
1342,430
1343,347
1344,272
1345,213
1346,167
1347,130
1348,242
1349,398
1350,523
1351,624
1352,705
1353,769
1354,820
1355,856
1356,814
1357,643
1358,506
1359,396
1360,318
1361,250
1362,196
1363,154
1364,139
1365,297
1366,444
1367,562
1368,656
1369,729
1370,788
1371,831
1372,869
1373,742
1374,586
1375,459
1376,370
1377,291
1378,227
1379,178
1380,140
1381,191
1382,360
1383,495
1384,601
1385,686
1386,747
1387,803
1388,847
1389,857
1390,676
1391,548
1392,431
1393,338
1394,265
1395,207
1396,163
1397,129
1398,256
1399,409
1400,534
1401,633
1402,711
1403,767
1404,820
1405,860
1406,790
1407,623
1408,504
1409,395
1410,308
1411,241
1412,189
1413,153
1414,138
1415,318
1416,460
1417,575
1418,655
1419,730
1420,789
1421,837
1422,874
1423,740
1424,583
1425,458
1426,358
1427,280
1428,226
1429,177
1430,139
1431,219
1432,380
1433,497
1434,603
1435,687
1436,755
1437,809
1438,851
1439,838
1440,682
1441,537
1442,422
1443,329
1444,258
1445,203
1446,164
1447,127
1448,276
1449,428
1450,548
1451,633
1452,713
1453,775
1454,824
1455,865
1456,786
1457,620
1458,489
1459,383
1460,300
1461,241
1462,189
1463,148
1464,167
1465,340
1466,462
1467,577
1468,667
1469,739
1470,796
1471,836
1472,874
1473,717
1474,565
1475,443
1476,357
1477,280
1478,220
1479,173
1480,136
1481,238
1482,378
1483,508
1484,611
1485,693
1486,760
1487,813
1488,851
1489,839
1490,661
1491,521
1492,408
1493,329
1494,257
1495,201
1496,158
1497,124
1498,278
1499,428
1500,549
1501,645
1502,722
1503,783
1504,825
1505,864
1506,763
1507,600
1508,486
1509,381
1510,298
1511,234
1512,183
1513,148
1514,172
1515,343
1516,481
1517,590
1518,668
1519,740
1520,796
1521,842
1522,877
1523,701
1524,553
1525,435
1526,351
1527,274
1528,214
1529,169
1530,133
1531,234
1532,393
1533,520
1534,623
1535,703
1536,761
1537,815
1538,855
1539,812
1540,641
1541,519
1542,406
1543,319
1544,250
1545,195
1546,157
1547,125
1548,300
1549,447
1550,563
1551,646
1552,723
1553,784
1554,831
1555,869
1556,759
1557,600
1558,472
1559,369
1560,289
1561,233
1562,183
1563,144
1564,193
1565,359
1566,492
1567,599
1568,674
1569,745
1570,800
1571,846
1572,864
1573,683
1574,553
1575,434
1576,340
1577,267
1578,208
1579,168
1580,132
1581,257
1582,412
1583,535
1584,623
1585,704
1586,769
1587,820
1588,861
1589,811
1590,639
1591,503
1592,394
1593,308
1594,249
1595,194
1596,153
1597,142
1598,321
1599,448
1600,564
1601,657
1602,732
1603,791
1604,832
1605,868
1606,740
1607,584
1608,459
1609,360
1610,283
1611,228
1612,180
1613,141
1614,210
1615,373
1616,492
1617,598
1618,684
1619,754
1620,808
1621,847
1622,862
1623,681
1624,536
1625,421
1626,328
1627,266
1628,208
1629,162
1630,128
1631,260
1632,414
1633,537
1634,636
1635,714
1636,770
1637,821
1638,862
1639,784
1640,618
1641,500
1642,392
1643,307
1644,241
1645,188
1646,152
1647,144
1648,322
1649,463
1650,576
1651,665
1652,738
1653,795
1654,836
1655,872
1656,724
1657,571
1658,448
1659,361
1660,282
1661,221
1662,173
1663,135
1664,214
1665,376
1666,507
1667,612
1668,695
1669,753
1670,808
1671,850
1672,836
1673,660
1674,535
1675,419
1676,328
1677,256
1678,201
1679,162
1680,128
1681,282
1682,432
1683,552
1684,637
1685,714
1686,778
1687,827
1688,865
1689,780
1690,617
1691,486
1692,381
1693,299
1694,234
1695,183
1696,150
1697,164
1698,335
1699,475
1700,585
1701,673
1702,738
1703,795
1704,841
1705,877
1706,702
1707,569
1708,447
1709,350
1710,273
1711,213
1712,173
1713,136
1714,239
1715,395
1716,521
1717,611
1718,696
1719,762
1720,815
1721,855
1722,832
1723,658
1724,518
1725,406
1726,318
1727,255
1728,200
1729,158
1730,124
1731,303
1732,432
1733,552
1734,646
1735,721
1736,783
1737,831
1738,869
1739,767
1740,606
1741,476
1742,373
1743,291
1744,236
1745,184
1746,145
1747,188
1748,356
1749,477
1750,588
1751,675
1752,746
1753,801
1754,846
1755,878
1756,700
1757,553
1758,434
1759,339
1760,272
1761,215
1762,168
1763,132
1764,238
1765,397
1766,524
1767,624
1768,706
1769,762
1770,816
1771,856
1772,806
1773,635
1774,515
1775,403
1776,317
1777,249
1778,195
1779,154
1780,138
1781,298
1782,444
1783,561
1784,654
1785,729
1786,788
1787,831
1788,868
1789,744
1790,587
1791,461
1792,372
1793,291
1794,228
1795,178
1796,140
1797,188
1798,357
1799,492
1800,600
1801,684
1802,746
1803,803
1804,847
1805,860
1806,679
1807,550
1808,431
1809,337
1810,263
1811,208
1812,167
1813,132
1814,262
1815,416
1816,539
1817,627
1818,706
1819,769
1820,820
1821,861
1822,790
1823,624
1824,505
1825,397
1826,310
1827,242
1828,190
1829,149
1830,137
1831,318
1832,461
1833,575
1834,665
1835,730
1836,789
1837,835
1838,873
1839,722
1840,586
1841,460
1842,360
1843,282
1844,221
1845,179
1846,140
1847,214
1848,377
1849,507
1850,601
1851,686
1852,754
1853,808
1854,852
1855,855
1856,676
1857,533
1858,418
1859,327
1860,263
1861,207
1862,162
1863,128
1864,278
1865,429
1866,548
1867,634
1868,711
1869,774
1870,825
1871,865
1872,788
1873,624
1874,490
1875,384
1876,300
1877,242
1878,188
1879,149
1880,165
1881,338
1882,477
1883,575
1884,665
1885,738
1886,796
1887,841
1888,874
1889,720
1890,568
1891,445
1892,359
1893,281
1894,220
1895,171
1896,135
1897,219
1898,382
1899,511
1900,614
1901,698
1902,757
1903,809
1904,852
1905,831
1906,658
1907,517
1908,406
1909,329
1910,258
1911,202
1912,158
1913,124
1914,295
1915,427
1916,549
1917,644
1918,720
1919,782
1920,824
1921,865
1922,763
1923,604
1924,475
1925,383
1926,300
1927,235
1928,184
1929,144
1930,166
1931,340
1932,478
1933,588
1934,676
1935,739
1936,796
1937,843
1938,878
1939,698
1940,564
1941,444
1942,348
1943,272
1944,213
1945,171
1946,137
1947,238
1948,396
1949,523
1950,622
1951,702
1952,760
1953,812
1954,856
1955,815
1956,644
1957,506
1958,408
1959,320
1960,250
1961,196
1962,154
1963,126
1964,298
1965,445
1966,562
1967,655
1968,722
1969,783
1970,831
1971,869
1972,741
1973,603
1974,474
1975,371
1976,289
1977,227
1978,183
1979,144
1980,192
1981,360
1982,494
1983,590
1984,677
1985,748
1986,802
1987,847
1988,877
1989,696
1990,550
1991,432
1992,339
1993,266
1994,209
1995,169
1996,131
1997,253
1998,409
1999,534
2000,622
2001,703
2002,768
2003,819
2004,860
2005,812
2006,640
2007,503
2008,395
2009,310
2010,242
2011,194
2012,152
2013,137
2014,319
2015,461
2016,562
2017,655
2018,730
2019,789
2020,835
2021,870
2022,739
2023,583
2024,458
2025,368
2026,290
2027,226
2028,176
2029,138
2030,197
2031,363
2032,494
2033,601
2034,685
2035,754
2036,808
2037,850
2038,865
2039,683
2040,538
2041,421
2042,330
2043,266
2044,208
2045,163
2046,128
2047,276
2048,410
2049,534
2050,634
2051,713
2052,776
2053,820
2054,860
2055,787
2056,622
2057,489
2058,395
2059,308
2060,242
2061,189
2062,149
2063,143
2064,320
2065,462
2066,577
2067,666
2068,731
2069,791
2070,837
2071,875
2072,717
2073,581
2074,457
2075,358
2076,280
2077,221
2078,173
2079,136
2080,213
2081,376
2082,506
2083,610
2084,693
2085,760
2086,807
2087,851
2088,837
2089,663
2090,520
2091,420
2092,329
2093,258
2094,202
2095,157
2096,129
2097,279
2098,429
2099,550
2100,644
2101,714
2102,776
2103,826
2104,865
2105,763
2106,619
2107,486
2108,381
2109,298
2110,234
2111,188
2112,147
2113,171
2114,342
2115,481
2116,579
2117,669
2118,739
2119,797
2120,842
2121,877
2122,720
2123,569
2124,446
2125,351
2126,274
2127,215
2128,174
2129,136
2130,235
2131,393
2132,521
2133,611
2134,695
2135,761
2136,813
2137,855
2138,812
2139,661
2140,520
2141,408
2142,318
2143,248
2144,201
2145,158
2146,125
2147,299
2148,446
2149,551
2150,646
2151,723
2152,783
2153,832
2154,866
2155,761
2156,600
2157,472
2158,380
2159,298
2160,234
2161,184
2162,144
2163,190
2164,355
2165,489
2166,586
2167,675
2168,744
2169,801
2170,846
2171,878
2172,701
2173,553
2174,434
2175,338
2176,274
2177,215
2178,168
2179,132
2180,254
2181,393
2182,520
2183,622
2184,702
2185,768
2186,814
2187,856
2188,810
2189,640
2190,502
2191,406
2192,318
2193,249
2194,195
2195,152
2196,124
2197,303
2198,449
2199,564
2200,658
2201,724
2202,784
2203,831
2204,869
2205,742
2206,586
2207,461
2208,372
2209,291
2210,229
2211,179
2212,140
2213,210
2214,356
2215,490
2216,599
2217,685
2218,753
2219,802
2220,846
2221,862
2222,681
2223,536
2224,433
2225,339
2226,265
2227,207
2228,164
2229,132
2230,259
2231,412
2232,536
2233,635
2234,706
2235,770
2236,820
2237,861
2238,783
2239,637
2240,500
2241,392
2242,307
2243,239
2244,194
2245,152
2246,144
2247,321
2248,462
2249,575
2250,665
2251,729
2252,787
2253,834
2254,872
2255,724
2256,587
2257,461
2258,361
2259,283
2260,222
2261,178
2262,140
2263,212
2264,376
2265,507
2266,612
2267,685
2268,754
2269,808
2270,851
2271,836
2272,679
2273,535
2274,419
2275,329
2276,256
2277,206
2278,162
2279,127
2280,282
2281,416
2282,539
2283,637
2284,716
2285,777
2286,822
2287,860
2288,785
2289,620
2290,489
2291,383
2292,300
2293,236
2294,191
2295,149
2296,162
2297,336
2298,475
2299,575
2300,665
2301,736
2302,796
2303,841
2304,872
2305,722
2306,569
2307,447
2308,350
2309,282
2310,221
2311,173
2312,136
2313,237
2314,379
2315,509
2316,613
2317,696
2318,762
2319,809
2320,852
2321,831
2322,657
2323,517
2324,417
2325,326
2326,255
2327,200
2328,157
2329,127
2330,285
2331,432
2332,552
2333,646
2334,721
2335,781
2336,825
2337,865
2338,766
2339,604
2340,476
2341,373
2342,301
2343,236
2344,183
2345,145
2346,189
2347,339
2348,477
2349,588
2350,674
2351,746
2352,797
2353,841
2354,878
2355,699
2356,553
2357,446
2358,349
2359,273
2360,214
2361,167
2362,136
2363,238
2364,397
2365,524
2366,625
2367,696
2368,763
2369,816
2370,857
2371,806
2372,653
2373,515
2374,405
2375,317
2376,249
2377,196
2378,154
2379,123
2380,298
2381,443
2382,560
2383,654
2384,721
2385,782
2386,831
2387,869
2388,745
2389,604
2390,475
2391,372
2392,291
2393,228
2394,179
2395,145
2396,189
2397,357
2398,492
2399,598
2400,675
2401,747
2402,802
2403,847
2404,860
2405,698
2406,550
2407,432
2408,337
2409,265
2410,213
2411,167
2412,131
2413,262
2414,400
2415,525
2416,625
2417,705
2418,768
2419,819
2420,860
2421,793
2422,644
2423,507
2424,397
2425,311
2426,242
2427,197
2428,154
2429,139
2430,317
2431,461
2432,562
2433,656
2434,729
2435,789
2436,834
2437,869
2438,743
2439,586
2440,461
2441,360
2442,291
2443,228
2444,179
2445,141
2446,214
2447,360
2448,494
2449,600
2450,687
2451,755
2452,803
2453,848
2454,855
2455,676
2456,533
2457,429
2458,337
2459,264
2460,208
2461,162
2462,129
2463,277
2464,409
2465,534
2466,633
2467,712
2468,775
2469,825
2470,860
2471,790
2472,624
2473,490
2474,384
2475,309
2476,242
2477,189
2478,149
2479,165
2480,318
2481,460
2482,575
2483,665
2484,738
2485,790
2486,836
2487,873
2488,720
2489,567
2490,458
2491,359
2492,280
2493,220
2494,172
2495,139
2496,218
2497,381
2498,510
2499,615
2500,688
2501,756
2502,809
2503,850
2504,835
2505,660
2506,521
2507,421
2508,330
2509,258
2510,202
2511,158
2512,127
2513,277
2514,428
2515,548
2516,643
2517,713
2518,775
2519,825
2520,865
2521,764
2522,620
2523,489
2524,383
2525,300
2526,236
2527,184
2528,148
2529,166
2530,340
2531,478
2532,588
2533,667
2534,739
2535,797
2536,840
2537,878
2538,718
2539,566
2540,443
2541,347
2542,272
2543,219
2544,171
2545,135
2546,237
2547,395
2548,522
2549,612
2550,694
2551,760
2552,813
2553,854
2554,816
2555,661
2556,520
2557,408
2558,320
2559,249
2560,202
2561,158
2562,123
2563,298
2564,445
2565,549
2566,645
2567,722
2568,782
2569,831
2570,864
2571,763
2572,602
2573,473
2574,370
2575,298
2576,233
2577,183
2578,144
2579,193
2580,343
2581,481
2582,590
2583,678
2584,748
2585,798
2586,843
2587,876
2588,699
2589,551
2590,433
2591,339
2592,274
2593,214
2594,168
2595,131
2596,254
2597,408
2598,521
2599,622
2600,703
2601,768
2602,819
2603,856
2604,812
2605,641
2606,504
2607,395
2608,319
2609,250
2610,196
2611,153
2612,139
2613,300
2614,447
2615,562
2616,656
2617,730
2618,783
2619,830
2620,869
2621,740
2622,583
2623,470
2624,370
2625,289
2626,226
2627,178
2628,143
2629,195
2630,361
2631,495
2632,601
2633,685
2634,753
2635,802
2636,846
2637,866
2638,683
2639,538
2640,434
2641,339
2642,266
2643,209
2644,163
2645,133
2646,254
2647,409
2648,534
2649,633
2650,712
2651,767
2652,819
2653,860
2654,788
2655,622
2656,503
2657,394
2658,308
2659,242
2660,190
2661,154
2662,142
2663,322
2664,463
2665,577
2666,657
2667,732
2668,790
2669,837
2670,875
2671,736
2672,582
2673,458
2674,359
2675,282
2676,222
2677,177
2678,140
2679,208
2680,372
2681,505
2682,610
2683,685
2684,753
2685,807
2686,850
2687,838
2688,682
2689,535
2690,421
2691,328
2692,257
2693,208
2694,163
2695,127
2696,280
2697,429
2698,537
2699,635
2700,713
2701,775
2702,825
2703,861
2704,786
2705,620
2706,487
2707,382
2708,308
2709,240
2710,189
2711,148
2712,171
2713,323
2714,463
2715,576
2716,667
2717,737
2718,795
2719,841
2720,877
2721,724
2722,570
2723,447
2724,351
2725,275
2726,221
2727,173
2728,136
2729,234
2730,393
2731,507
2732,612
2733,694
2734,760
2735,815
2736,850
2737,836
2738,660
2739,520
2740,407
2741,328
2742,256
2743,201
2744,158
2745,124
2746,280
2747,431
2748,550
2749,646
2750,723
2751,777
2752,827
2753,866
2754,761
2755,600
2756,484
2757,381
2758,298
2759,234
2760,184
2761,144
2762,188
2763,337
2764,474
2765,586
2766,674
2767,746
2768,796
2769,841
2770,878
2771,701
2772,553
2773,447
2774,350
2775,273
2776,214
2777,168
2778,131
2779,237
2780,394
2781,521
2782,624
2783,704
2784,762
2785,814
2786,856
2787,811
2788,639
2789,517
2790,404
2791,318
2792,248
2793,196
2794,157
2795,124
2796,302
2797,448
2798,565
2799,648
2800,723
2801,782
2802,830
2803,870
2804,744
2805,604
2806,474
2807,373
2808,291
2809,229
2810,179
2811,145
2812,188
2813,355
2814,490
2815,598
2816,674
2817,746
2818,802
2819,847
2820,863
2821,702
2822,552
2823,433
2824,339
2825,266
2826,215
2827,168
2828,132
2829,258
2830,414
2831,523
2832,625
2833,705
2834,770
2835,820
2836,856
2837,804
2838,636
2839,499
2840,392
2841,316
2842,248
2843,194
2844,153
2845,141
2846,318
2847,460
2848,561
2849,654
2850,728
2851,788
2852,835
2853,873
2854,745
2855,586
2856,460
2857,361
2858,283
2859,228
2860,178
2861,139
2862,213
2863,376
2864,491
2865,599
2866,685
2867,754
2868,809
2869,847
2870,860
2871,678
2872,534
2873,419
2874,337
2875,265
2876,207
2877,163
2878,128
2879,263
2880,415
2881,539
2882,637
2883,714
2884,770
2885,820
2886,862
2887,787
2888,622
2889,490
2890,384
2891,311
2892,244
2893,191
2894,149
2895,163
2896,318
2897,460
2898,573
2899,664
2900,737
2901,789
2902,835
2903,874
2904,722
2905,569
2906,447
2907,360
2908,281
2909,221
2910,173
2911,136
2912,217
2913,380
2914,510
2915,614
2916,687
2917,756
2918,808
2919,853
2920,830
2921,674
2922,531
2923,416
2924,325
2925,255
2926,206
2927,162
2928,127
2929,283
2930,432
2931,551
2932,645
2933,713
2934,775
2935,825
2936,864
2937,766
2938,607
2939,490
2940,384
2941,301
2942,236
2943,184
2944,149
2945,164
2946,338
2947,477
2948,588
2949,666
2950,738
2951,796
2952,841
2953,877
2954,719
2955,566
2956,445
2957,349
2958,274
2959,220
2960,173
2961,135
2962,240
2963,399
2964,511
2965,614
2966,697
2967,764
2968,814
2969,853
2970,829
2971,656
2972,516
2973,406
2974,318
2975,250
2976,202
2977,159
2978,125
2979,296
2980,442
2981,561
2982,643
2983,721
2984,782
2985,830
2986,868
2987,764
2988,604
2989,475
2990,372
2991,290
2992,235
2993,185
2994,144
2995,189
